epoch_in_phase,train_bd,train_res,test_full
1,2.885391373104519,34.04942639668783,2.8548000335693358
2,0.9067433304256863,10.386574215359158,2.2755449295043944
3,0.8525093078613282,5.182051393720839,1.8677190780639648
4,0.509555474917094,2.7385061184565225,1.438820743560791
5,0.44296000798543295,2.0045745505226984,1.2485486030578614
6,0.2915152761671278,1.6954412857691448,1.0867259979248047
7,0.2671316504478455,1.3773692515161302,1.0130708694458008
8,0.27059174908532035,1.3649194306797452,1.0209974288940429
9,0.21289820141262478,0.9098144438531663,1.015949821472168
10,0.30762743817435373,0.7349472509490119,0.986670970916748
11,0.26398013962639705,0.8495615853203667,0.9387584686279297
12,0.19538147846857706,0.6864619221952226,0.9693193435668945
13,0.1865255037943522,0.4966474837727017,0.9141557693481446
14,0.17940318981806438,0.475960589117474,0.9311531066894532
15,0.16616537703408135,0.46806615259912276,0.9086577415466308
16,0.18539452287885877,0.5138772328694662,0.8713133811950684
17,0.14971692032284206,0.4173995123969184,0.9630243301391601
18,0.1612898051738739,0.3217221217023002,0.9717455863952636
19,0.14985687997606065,0.47477752301428056,0.9982295989990234
20,0.18173824283811782,0.45457512471410966,0.8940727233886718
21,0.1658422138955858,0.32713524500528973,0.9174745559692383
22,0.2056659248140123,0.37758491933345795,1.012522315979004
23,0.17342420948876275,0.33436333967579734,0.9728654861450196
24,0.13732300268279182,0.26104070908493465,0.8873809814453125
25,0.11410916182729933,0.3278835581408607,0.9350667953491211
26,0.09398022360271878,0.2873756703403261,0.9835188865661622
27,0.09186756942007276,0.22384419788916907,0.9570487976074219
28,0.08574157887034946,0.22682771583398184,0.9514397621154785
29,0.08850590454207527,0.21019593874613443,0.9463130950927734
30,0.08583572804927826,0.22383192512724134,0.956118392944336
31,0.0894558952914344,0.20796749161349404,0.9483752250671387
32,0.07075184716118707,0.1910199506415261,0.9411080360412598
33,0.070560089747111,0.15621752705838945,0.9607456207275391
34,0.06455923948023054,0.1539887992872132,0.9867663383483887
35,0.08875669042269389,0.16138502789868248,0.9387807846069336
36,0.059640706910027395,0.1548327033718427,0.9529895782470703
37,0.05155441396766239,0.1514277681708336,0.9564056396484375
38,0.06760474741458893,0.18279021812809837,0.9654664993286133
39,0.05440297805600696,0.1451044198539522,0.9494827270507813
40,0.06290915575292376,0.1520634185936716,0.9513286590576172
41,0.05359232889281379,0.11815952757994334,0.940986442565918
42,0.05499834352069431,0.13516552332374784,0.9362564086914062
43,0.052118150062031215,0.15709519882996878,0.941559886932373
44,0.05242168572213915,0.138764136367374,0.9472034454345704
45,0.06918580796983508,0.16482623749309117,0.9702943801879883
46,0.07309989995426602,0.1551198520594173,0.9369821548461914
47,0.0577596793572108,0.16537126236491734,0.9566661834716796
48,0.057621999250517954,0.12949379202392367,0.9570524215698242
49,0.06383913225597805,0.1595843243930075,0.936922836303711
50,0.04794370200898912,0.15181881189346313,0.9388358116149902
51,0.047352016634411284,0.13137424074941212,0.9468433380126953
52,0.050154565440283884,0.13591868678728738,0.9457810401916504
53,0.034064418739742704,0.10641106880373424,0.940833854675293
54,0.04355716109275818,0.1671945403019587,0.9437403678894043
55,0.04456262985865275,0.13476478970713085,0.9367153167724609
56,0.03462520672215356,0.12217806528011958,0.9440302848815918
57,0.03927771912680732,0.1289342236187723,0.9557266235351562
58,0.03525657587581211,0.11265147560172611,0.9498044967651367
59,0.04176744090186225,0.1318924542930391,0.944185447692871
60,0.04994287457731035,0.15515210727850595,0.9387248992919922
61,0.040828940272331235,0.1263911740647422,0.944338321685791
62,0.03906862437725067,0.11637254142098957,0.9500913619995117
63,0.04099585513273875,0.13067188031143612,0.9563488006591797
64,0.03255137503147125,0.10779701918363571,0.9497820854187011
65,0.03757847464746899,0.11989165925317341,0.9463386535644531
66,0.036065814230177136,0.14375676463047662,0.9378217697143555
67,0.04329009188546075,0.10214363618029489,0.9566103935241699
68,0.036670395235220594,0.13096580571598476,0.9554250717163086
69,0.033286375304063164,0.1144454578558604,0.9557644844055175
70,0.04128181470765008,0.12616597447130415,0.9549272537231446
71,0.03552604499790404,0.12244534244139989,0.9506546020507812
72,0.03815645045704312,0.10358994205792744,0.9465994834899902
73,0.036851724485556285,0.09924119214216869,0.9534468650817871
74,0.040205444229973686,0.1217552920182546,0.9512292861938476
75,0.038170043296284144,0.12080132298999363,0.9508439064025879
76,0.03200904892550575,0.12950659294923147,0.9527078628540039
77,0.03372484611140357,0.11241255866156684,0.9515902519226074
78,0.028533293969101377,0.09980141950978173,0.942698860168457
79,0.036253504786226486,0.11492912885215548,0.9448788642883301
80,0.03637903067800734,0.16355683075057137,0.9438461303710938
81,0.035938767592112224,0.12671409961250094,0.945216178894043
82,0.025858276585737864,0.10661392327811983,0.9451143264770507
83,0.027714133924908107,0.09642000744740169,0.9519523620605469
84,0.03438819977972243,0.11312384323941337,0.9444215774536133
85,0.029368335008621217,0.09593512366215388,0.9450984954833984
86,0.031047118703524272,0.13279127329587936,0.9485857009887695
87,0.032529601951440175,0.11144849078522788,0.9511199951171875
88,0.03049591448571947,0.10619480825132793,0.9455635070800781
89,0.03174633847342597,0.0915871411561966,0.9499385833740235
90,0.03406066248814265,0.13574371155765322,0.9489469528198242
