epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.1218447121209465,0.3468118514865637,0.33761709928512573,0.2954976726323366,0.08725941783341114
2,0.1429153663571924,0.24242395628243685,0.17975731194019318,0.15702161323279143,0.026952859765151514
3,0.11091461334144696,0.14460115786641836,0.12536440789699554,0.10919457469135523,0.0098201999993762
4,0.10607456017751246,0.1330787017941475,0.10082007944583893,0.08716137427836657,0.007509868929628283
5,0.10419631081167609,0.12215725891292095,0.10315899550914764,0.08905217358842492,0.0048536850925302135
6,0.09787539541721343,0.11740010417997837,0.1053517609834671,0.09115864261984825,0.00443881482060533
7,0.0940262696472928,0.11594285350292921,0.10222378373146057,0.08845031894743442,0.003935595895745792
8,0.09516188654815778,0.11437816359102726,0.10322260856628418,0.08927216324955226,0.004036664879822638
9,0.09143117149360477,0.11137374304234982,0.09568735212087631,0.08240789975970983,0.0038707623665686698
10,0.08722395738586783,0.10620863363146782,0.08787913620471954,0.07513483911752701,0.0035498924858984537
11,0.07479008759837598,0.09152815118432045,0.06881944090127945,0.05827642539516091,0.003258060353982728
12,0.06039462648332119,0.07495622616261244,0.05729595571756363,0.04814057284966111,0.003528640398144489
13,0.05762291136779822,0.07264488376677036,0.052376218140125275,0.04351274995133281,0.003159012483956758
14,0.05458566404413432,0.06894892873242497,0.05271963030099869,0.04359364109113813,0.003165595520113129
15,0.05220261689973995,0.06522040162235498,0.053383968770504,0.04413669407367706,0.0027900180364667905
16,0.043306648038560526,0.057444019708782434,0.05023079738020897,0.04154049213975668,0.0027403793297708034
17,0.04771549630095251,0.05986066861078143,0.05059051141142845,0.04174029743298888,0.0024144537546817446
18,0.05398612733115442,0.06928978394716978,0.05637156590819359,0.046925601456314324,0.0030356954761373346
19,0.04491309282602742,0.06428106548264623,0.05504591017961502,0.045715519413352015,0.003164383538387483
20,0.048250575544079764,0.05997630674391985,0.054603345692157745,0.04547350420616567,0.0024422665552265243
21,0.044495261571137236,0.05477179354056716,0.05044388025999069,0.041767111886292695,0.0020924102143908387
22,0.04187815056648105,0.05263814330101013,0.04789934307336807,0.03964523505419493,0.0021811175404764073
23,0.0409793035913026,0.052914347033947706,0.04732934758067131,0.03921587257646024,0.00207530789066368
24,0.03936167385254521,0.051736696157604456,0.04686903953552246,0.038509651273489,0.002031712749703729
25,0.039968046874855646,0.051858759950846434,0.048480648547410965,0.0399853752925992,0.0019994177386251978
26,0.04074147446663119,0.05164545658044517,0.04557878151535988,0.0375285872258246,0.002040279911852849
27,0.039115537528414276,0.05171309784054756,0.045719489455223083,0.03761832416057587,0.002078198525123298
28,0.038272721105022355,0.05060527520254254,0.04584383964538574,0.03786040954291821,0.002001978049884201
29,0.03832044928567484,0.052596633322536945,0.05031061917543411,0.04156516483053565,0.0019905069231754167
30,0.038916250961483455,0.051621667109429836,0.049369461834430695,0.04119643317535519,0.0020938816482157564
31,0.0402178834337974,0.0521402545273304,0.0490831695497036,0.040943763218820095,0.0020673858549344003
32,0.03795695145381615,0.05298860277980566,0.05091939866542816,0.04245424428954721,0.002051296098215971
33,0.03814419913105667,0.050924201495945454,0.045178502798080444,0.03708792943507433,0.00198601563097327
34,0.0391466634668177,0.05047906585969031,0.04477979987859726,0.037020481657236814,0.0019344731959790805
35,0.038312771191704086,0.05150843597948551,0.05039225518703461,0.04184138402342796,0.0021123153312146313
36,0.038405940568191,0.050983759574592113,0.04323911666870117,0.03548057833686471,0.0019281369279269712
37,0.03954957635432947,0.05141954915598035,0.0462791807949543,0.03798708971589804,0.0020593285886207013
38,0.03807937866949942,0.04990073433145881,0.0477650985121727,0.03966779625043273,0.0019823580951197073
39,0.03784348598856013,0.05123887583613396,0.04559125006198883,0.03784039746969938,0.0018600796882310533
40,0.0379323486762587,0.05038338014855981,0.045134492218494415,0.037031149584800006,0.0019627874016805436
41,0.03741435373667627,0.04840835160575807,0.04343108832836151,0.03572104210034013,0.0018671461413759971
42,0.03531301429029554,0.04866111185401678,0.045453764498233795,0.03735679592937231,0.0019510221984091914
43,0.03679922596784309,0.050513749942183495,0.044582486152648926,0.03665998773649335,0.0018745024954114342
44,0.03494378244795371,0.048521977849304676,0.04283954203128815,0.03506750306114555,0.0018195833305071573
45,0.03450577765179332,0.04758372949436307,0.0462716668844223,0.03826757967472076,0.0018501441776606954
46,0.035099611480836755,0.0478193829767406,0.045268744230270386,0.037454483844339845,0.0018063859093672362
47,0.03454572091577575,0.046911231242120266,0.044857364147901535,0.036982222087681295,0.0017756680776074064
48,0.035484772984636946,0.04786120029166341,0.043317150324583054,0.035589974280446766,0.0018026801399173564
49,0.03653319285076577,0.04784065950661898,0.0460321381688118,0.03802940575405955,0.0017705350948745036
50,0.03463802886835765,0.04715787712484598,0.04479715973138809,0.03678575553931296,0.0018607144320412772
51,0.03491384263325017,0.04747118055820465,0.044608987867832184,0.03654955169185996,0.0017974846115976107
52,0.03488403105293401,0.04857716569676995,0.04295764118432999,0.03518315274268389,0.0018839517264495954
53,0.035156434393138626,0.04780501057393849,0.0439768061041832,0.03612930970266461,0.0017763341253157704
54,0.034810981125338,0.046088121365755796,0.04363164305686951,0.03576617445796728,0.001806644419048098
55,0.03471447733754758,0.046619712840765715,0.04454244673252106,0.036642747791484,0.0016738074999011587
56,0.034298599159228615,0.04641912365332246,0.043841537088155746,0.03614438343793154,0.001771869226013223
57,0.035040578737971374,0.04730227403342724,0.044805340468883514,0.03706471109762788,0.0017913169440362253
58,0.03448740048625041,0.046526070684194565,0.045139528810977936,0.037359904311597344,0.0017178671134388424
59,0.033387221075827256,0.04492769856005907,0.04145931079983711,0.03395850560627878,0.0017001347869154415
60,0.03245977526530623,0.04566855821758509,0.04497125744819641,0.03732503829523921,0.0017008649394483655
61,0.03222047870513052,0.044714031741023064,0.04146910831332207,0.03390169283375144,0.0016330644222762203
62,0.03197007119451882,0.04515915643423796,0.04272276535630226,0.03519868752919138,0.0016279334578939598
63,0.03226566399971489,0.043729557655751705,0.04376370832324028,0.03608629396185279,0.001615345012032776
64,0.03239306094765197,0.043675705790519714,0.04599861428141594,0.038194645568728446,0.0016119666302984114
65,0.032197491981787604,0.045786699280142784,0.04081122577190399,0.03341645593754947,0.0016532707028090953
66,0.0317514521360863,0.043095815693959594,0.04151742905378342,0.03412771816365421,0.0015934065298097266
67,0.03196777298580855,0.043799441773444414,0.042206741869449615,0.0345621969550848,0.0015834660095606524
68,0.031611979534500276,0.043384913355112076,0.0414639413356781,0.03415822051465511,0.0015748544077723637
69,0.030952298076590522,0.04240787820890546,0.04252795875072479,0.03494809083640575,0.001576785263750935
70,0.0313819850620348,0.04302689852192998,0.041481927037239075,0.03412308944389224,0.0015469826056687453
71,0.031947744468925524,0.04289227118715644,0.04237399250268936,0.03486617263406515,0.0015787668929988286
72,0.030825475793972146,0.04364012228325009,0.04136177524924278,0.03386353151872754,0.001560397739012842
73,0.031229862704640253,0.041989905294030905,0.040069982409477234,0.032825705502182244,0.0015964056741722744
74,0.03180717055656714,0.04279941855929792,0.04047795385122299,0.03310681474395096,0.00154504110741982
75,0.03127179443836212,0.04201184865087271,0.039927639067173004,0.03273617597296834,0.001557713659349247
76,0.03191299554018769,0.042627785820513964,0.04046379774808884,0.033168019633740185,0.0015573751308693318
77,0.03164856909424998,0.04208071995526552,0.040512703359127045,0.033344261907041074,0.001509904383783578
78,0.030699664444546214,0.041833359049633145,0.04218435287475586,0.0346405875403434,0.0015556301032120246
79,0.03162447924842127,0.04205036838538945,0.040603041648864746,0.03332258556038141,0.0015092387367076298
80,0.030709016374021302,0.040764760226011276,0.03896886855363846,0.031958402646705505,0.0014817038672845229
81,0.030068185611162333,0.041141203604638577,0.040748897939920425,0.03343355609104037,0.001510351276374422
82,0.030435788223985582,0.0411101751960814,0.04001139849424362,0.03291120566427708,0.0014980892639869126
83,0.03036730368476128,0.04146290849894285,0.03958006203174591,0.03237282284535468,0.0015097354343197368
84,0.030080583301605658,0.04033895954489708,0.03945738822221756,0.03232258753851056,0.0014524728785545449
85,0.02976880820497172,0.039890043437480927,0.041795939207077026,0.03453894844278693,0.0014576355380995665
86,0.030210943572456017,0.0402543842792511,0.039794549345970154,0.032615344040095806,0.001456526535184821
87,0.03002663618826773,0.04144350322894752,0.038655269891023636,0.031544617656618354,0.0014764348659809911
88,0.02983935088268481,0.040066607063636184,0.041365668177604675,0.03413669727742672,0.0014747976239959826
89,0.029536845401162283,0.040791908744722605,0.039504144340753555,0.03236406855285168,0.0014789282112360525
90,0.029527442902326582,0.04107102588750422,0.03901508450508118,0.03189447768963873,0.0014496775565021381
91,0.02988897932227701,0.03977295616641641,0.04043586179614067,0.03328581806272268,0.0014654649307885848
92,0.029730097274295986,0.039577568881213665,0.03986872360110283,0.03282698504626751,0.001462339159570547
93,0.029355685638438444,0.040486184880137444,0.03897007927298546,0.031801065476611254,0.0014190935163242101
94,0.02914996842155233,0.03914374182932079,0.04051385819911957,0.033394878078252074,0.0014406115144993236
