epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.12160322143463417,0.528048993088305,0.4379425048828125,0.41062445044517515,0.6869413606778835
2,0.19288577749393881,0.3076793719083071,0.3740677535533905,0.3253412663936615,0.14245273726992308
3,0.13452700534835457,0.26158595085144043,0.1467663049697876,0.12879094630479812,0.05931449252530001
4,0.12868877700529993,0.15196118876338005,0.12351777404546738,0.10878145545721055,0.010860819544177502
5,0.1103949268348515,0.15584234707057476,0.11576215922832489,0.10136921014636754,0.016877959691919388
6,0.09232619383838028,0.12733063381165266,0.07934761792421341,0.06787706473842263,0.00818851447547786
7,0.08281484879553318,0.12266890238970518,0.07960911095142365,0.06865490013733506,0.008549808597308584
8,0.081753545103129,0.10631924867630005,0.07740449905395508,0.06727920072153211,0.005682299073669128
9,0.07585892910137773,0.10931026749312878,0.07434199750423431,0.06406667679548264,0.006630184027017094
10,0.07314640508266165,0.09533917251974344,0.07403770834207535,0.0642046470195055,0.005446314418804832
11,0.0660602405318059,0.09976073820143938,0.07286086678504944,0.06330585423856974,0.006579900013457518
12,0.06306087200646289,0.09212017990648746,0.07620960474014282,0.06618052534759045,0.00623704210302094
13,0.058385165577055885,0.0940242949873209,0.06290154904127121,0.05406816741451621,0.006554236603551544
14,0.05466689745662734,0.08688043523579836,0.06860800087451935,0.059374062530696395,0.005766604484233539
15,0.05379957596305758,0.08091214671730995,0.05875813588500023,0.05015798741951585,0.005608782733179396
16,0.05334756429074332,0.07419466786086559,0.05563259497284889,0.04722774988040328,0.004813226277474314
17,0.04821606542682275,0.07537313364446163,0.05333675444126129,0.04467072165571153,0.004963606260571396
18,0.04710314814001322,0.0693742074072361,0.057022638618946075,0.04823251692578197,0.004503101463342318
19,0.04921940432395786,0.06744907889515162,0.06452251225709915,0.05506842480972409,0.003991501884229365
20,0.049000402010278776,0.06693863915279508,0.05583995580673218,0.046890508476644756,0.004492904169455869
21,0.04801238846266642,0.06165381567552686,0.04989497736096382,0.04099874868988991,0.0034809299788321367
22,0.04338734024204314,0.06081504188477993,0.05089830607175827,0.04230673583224416,0.003906464394822251
23,0.04290018129977398,0.06026422418653965,0.0533355250954628,0.04440801599994302,0.0038113777613034473
24,0.04364453184243757,0.060566304717212915,0.049489572644233704,0.040801120549440385,0.003769790525257122
25,0.041605719522340226,0.05813897540792823,0.05113833397626877,0.042381232045590876,0.00364555720188946
26,0.043697182362666356,0.05912198778241873,0.05018448084592819,0.041211648285388945,0.0035252194240456445
27,0.041998247519950384,0.05867885332554579,0.05002235621213913,0.04122144384309649,0.0036947815515304683
28,0.04164607468992472,0.05772890290245414,0.049756988883018494,0.040991816436871886,0.0034959536309543183
29,0.04138036883668974,0.05865031434223056,0.049641333520412445,0.040900088474154474,0.003464617881400045
30,0.041622127126902345,0.05796889029443264,0.04966235160827637,0.04086144333705306,0.003657794293030747
31,0.04264375697239302,0.05723504163324833,0.05613311380147934,0.0468843940179795,0.0032471438204083824
32,0.042367300286423416,0.05932393670082092,0.05020439624786377,0.0415583117865026,0.0035086682302789994
33,0.040605804065126,0.0587757034227252,0.05059992894530296,0.04173753028735518,0.0034539098724053474
34,0.040077544405357914,0.057632028590887785,0.050019264221191406,0.04121665451675653,0.0033486514275864465
35,0.03953223070129752,0.056802199222147465,0.049955397844314575,0.04130172794684768,0.00331876382806513
36,0.039178756397450346,0.05785670457407832,0.050388410687446594,0.04150196230039001,0.003397368415608071
