epoch_in_phase,train_bd,train_res,test_full
1,0.5592381672726737,5.176880492518346,0.5665201187133789
2,0.3069181654188368,0.9777022699515024,0.3240126371383667
3,0.2717687355147468,0.5241925517717997,0.27217004299163816
4,0.2078853302531772,0.3417847239308887,0.26604299545288085
5,0.16681090262201098,0.31688371300697327,0.1804661989212036
6,0.16739883224169413,0.38642820053630406,0.15194472074508666
7,0.15858767694897122,0.22120350930425856,0.2716536521911621
8,0.14963709380891588,0.2625348385837343,0.1060861587524414
9,0.13456464476055569,0.20056955019632974,0.1281505346298218
10,0.162514152791765,0.22940452562438118,0.12169671058654785
11,0.14030593898561267,0.1847784850332472,0.11320006847381592
12,0.11767127646340264,0.18075331134928596,0.1346422553062439
13,0.10911075539059109,0.09978228848841456,0.10132876634597779
14,0.10991287628809611,0.15923827472660276,0.1347447156906128
15,0.1254374431239234,0.161780948854155,0.11256853342056275
16,0.09230901665157742,0.09908529619375865,0.07069201469421386
17,0.1030477139684889,0.11647015892797047,0.14838316440582275
18,0.09716911382145352,0.18070315486854976,0.08887206315994263
19,0.10965470870335897,0.2485156837436888,0.09902065992355347
20,0.07414949072731866,0.1356702504886521,0.13245893716812135
21,0.10825228227509393,0.13447785791423586,0.09184377789497375
22,0.05958229800065359,0.058985757331053414,0.08991323709487915
23,0.06691536373562283,0.07477552650703324,0.07576171159744263
24,0.09364586803648207,0.11103870367838277,0.1027367115020752
25,0.07403725286324819,0.08016760771473248,0.08658034801483154
26,0.06298976871702407,0.054050784558057785,0.06870663762092591
27,0.06470779379208882,0.07100616788698567,0.07853860855102539
28,0.060018351674079894,0.06407781566182773,0.09871183037757873
29,0.07756799525684781,0.07703238373829259,0.07739752531051636
30,0.06489999691645304,0.05248358307613267,0.06468254327774048
31,0.06580244931909773,0.06924953187505405,0.07001701593399048
32,0.046857131852044,0.0720000560912821,0.06223119497299194
33,0.062386980321672225,0.074521253299382,0.07136002779006959
34,0.0476401064130995,0.032018045170439616,0.07091968059539795
35,0.05040524370140499,0.060936085051960416,0.0692528247833252
36,0.06236307952139113,0.09665699489414692,0.0638153076171875
37,0.053646861513455706,0.0550174435807599,0.07289414405822754
