epoch_in_phase,train_bd,train_full,test_full,test_step
1,0.36034657098352907,0.36003019846975803,1.0854690074920654,0.9708035364747047
2,0.10714934812858701,0.10706778522580862,0.3895893096923828,0.3412066914141178
3,0.048464250308461486,0.04844186897389591,0.2061484158039093,0.1806172177195549
4,0.03215956389904022,0.03217454720288515,0.164332777261734,0.14406920000910758
5,0.025244168820790946,0.025270548183470964,0.11847647279500961,0.10304330736398697
6,0.0233018055325374,0.023352382704615593,0.14201122522354126,0.12324418649077415
7,0.022469489905051886,0.02252185740508139,0.12229825556278229,0.1068387471139431
8,0.021823614812456073,0.021875509060919285,0.11822935193777084,0.10243990160524845
9,0.021125050215050577,0.021187910111621022,0.11423318088054657,0.099533118493855
10,0.020957436331082137,0.021018803119659424,0.1175871416926384,0.10182205438613892
11,0.020669795107096434,0.020736530888825655,0.10819610953330994,0.09403523504734039
12,0.022024994937237353,0.022083074552938342,0.11861670017242432,0.1027017991989851
13,0.020229244721122086,0.02030066482257098,0.10975125432014465,0.09552488029003144
14,0.019994493084959687,0.02006697957403958,0.10595455765724182,0.0918690912425518
15,0.0200843088561669,0.020156511571258307,0.10701793432235718,0.09271195437759161
16,0.020806132128927856,0.020870886743068695,0.12510927021503448,0.10833611898124218
17,0.022650904185138643,0.022711324505507946,0.12752163410186768,0.1113933140411973
18,0.021058133384212852,0.021125310566276312,0.10550099611282349,0.091596844419837
19,0.02115452039288357,0.02121315256226808,0.1312803477048874,0.11374671049416066
20,0.02161055733449757,0.021672349656000733,0.12085318565368652,0.10553649570792914
21,0.020797839702572672,0.020861385855823755,0.10516884922981262,0.09115380607545376
22,0.019666599051561207,0.019744511460885406,0.10538438707590103,0.09134158082306384
23,0.01979533218545839,0.01987252477556467,0.10632292181253433,0.0924576312303543
24,0.020081560406833888,0.020152579061686993,0.11436489224433899,0.09960454143583775
25,0.020729699276853353,0.02079045702703297,0.10823451727628708,0.0936639854684472
26,0.020005425973795354,0.020081168855540454,0.1125120222568512,0.0974713047966361
27,0.02037294217152521,0.020446438109502196,0.10439229011535645,0.09045396372675896
28,0.019660943560302256,0.019733645720407367,0.10606842488050461,0.09179063122719526
29,0.019379556260537355,0.019455627305433154,0.10821305215358734,0.0936376940459013
30,0.019240599975455554,0.019317722879350185,0.10466071218252182,0.09061823561787605
31,0.019321009481791405,0.019397617783397436,0.10446341335773468,0.09060425609350205
32,0.01901704925112426,0.01908459304831922,0.10523653030395508,0.09083773922175169
33,0.018230652285274117,0.01830112305469811,0.10207010805606842,0.08824117723852395
34,0.017178928118664772,0.017242444097064435,0.09780143201351166,0.08393062325194478
35,0.016385820519644767,0.0164265955099836,0.10980023443698883,0.09397141467779875
36,0.014984633179847152,0.01503203809261322,0.09663157165050507,0.08247089106589556
37,0.014302677439991385,0.014352757716551423,0.09701594710350037,0.08261276055127383
38,0.013596508209593594,0.013634505914524198,0.1041451096534729,0.08901881240308285
39,0.014678738580550998,0.014705462497659028,0.09068469703197479,0.07734555937349796
40,0.012522023275960237,0.012551933410577476,0.08133497834205627,0.06935784928500652
41,0.012008993973722681,0.012031211866997182,0.08437171578407288,0.07102547436952591
42,0.010787266812985762,0.01082052622223273,0.07683007419109344,0.06430424517020583
43,0.010025498404866084,0.010054972255602479,0.061590321362018585,0.05138479880988598
44,0.009042906435206532,0.009072953078430146,0.05810602754354477,0.048265271633863446
45,0.0089226862648502,0.00895680719986558,0.07277844846248627,0.061172348074615
46,0.009169915912207217,0.00919700984377414,0.04746449738740921,0.039221085235476495
47,0.01012724123429507,0.010144676780328155,0.05454295128583908,0.0453035382553935
48,0.010921387519920245,0.010933773184660822,0.05779055133461952,0.04873465453274548
49,0.008942611975362525,0.008974253258202225,0.04639963433146477,0.03812155434861779
50,0.008033040777081623,0.008063295856118202,0.050821758806705475,0.04209795212373137
51,0.008220311423065141,0.008247974968980998,0.04626121371984482,0.03789818873628974
52,0.007152611168567091,0.0071932661812752485,0.04536597430706024,0.03719659908674657
53,0.00786424841498956,0.007897613511886448,0.0458434596657753,0.03757916167378426
54,0.008616275078384205,0.00864185340469703,0.04880455136299133,0.04022818701341748
55,0.007283791730878874,0.007315105001907796,0.05217145383358002,0.04309998769313097
56,0.007584461296210066,0.007617305440362543,0.0447976216673851,0.03697165190242231
57,0.0095592028752435,0.009573919815011322,0.059683673083782196,0.04976935684680939
58,0.009107377359759994,0.009126394696068019,0.05656331777572632,0.047202316718176006
59,0.009021554316859692,0.00904417468700558,0.0517810620367527,0.0429049217607826
60,0.008528706402285025,0.00855155277531594,0.06828650832176208,0.05826184134930372
61,0.008244673698209226,0.008267516968771815,0.04904855042695999,0.04101155116222799
62,0.0072689888416789476,0.00729444163152948,0.04358775541186333,0.03567763119935989
63,0.006883512993226759,0.006919748760992661,0.04632191359996796,0.03803948862478137
64,0.006511704326840118,0.006547831580974162,0.04238040745258331,0.03461187449283898
65,0.006588114786427468,0.006621992448344827,0.050331972539424896,0.04152750573121011
66,0.007220585353206843,0.0072514190105721354,0.043061189353466034,0.0351825132034719
67,0.006589850597083569,0.006622646993491799,0.0472743958234787,0.0394409351516515
68,0.006531675305450335,0.0065645548747852445,0.042719703167676926,0.03511677668429911
69,0.0064061026205308735,0.006439550954382867,0.04522165656089783,0.03702292637899518
70,0.006567933241603896,0.006606679002288729,0.045849792659282684,0.03762203794904053
71,0.006812095592613332,0.006840919435489923,0.043528735637664795,0.035831989627331494
72,0.006930821016430855,0.006960467668250203,0.04790259152650833,0.03984664138406515
73,0.006537268596002832,0.006569003104232252,0.04562000930309296,0.03753780475817621
74,0.006427393056219444,0.006460909091401845,0.04417401924729347,0.03653937168419361
75,0.006246141911833547,0.006277691922150552,0.04086273908615112,0.03339180606417358
76,0.006365736352745443,0.0064002444269135594,0.04734329134225845,0.03889410295523703
77,0.006315215516951867,0.006350044073769823,0.04086901992559433,0.03332092985510826
78,0.006261980463750661,0.006295559520367533,0.041504498571157455,0.03385589560493827
79,0.006469825367094018,0.006500644434709102,0.04129495471715927,0.03381733372807503
80,0.006206035928335041,0.00623796321451664,0.05192405357956886,0.04284477070905268
81,0.006456102363881655,0.006489823805168271,0.04150180146098137,0.03382577490992844
82,0.00602201719302684,0.006057285878341645,0.042259376496076584,0.03439697320573032
83,0.0059158329589990895,0.005951128958258778,0.04150903597474098,0.03383179502561688
84,0.005872458958765492,0.005909129278734326,0.04126308113336563,0.03356947833672166
85,0.005927080495166592,0.0059627993032336235,0.041176244616508484,0.03351746988482773
86,0.005861237083445303,0.005895542562939227,0.04087896645069122,0.03327086791396141
87,0.005956459909793921,0.005993667640723288,0.04184220731258392,0.034268006961792705
88,0.006163974688388407,0.006194365385454148,0.04286029189825058,0.03509705746546388
89,0.006016091283527203,0.006050584779586643,0.041436195373535156,0.03372553251683712
90,0.005931007480830886,0.005965836462564766,0.04181526228785515,0.03425779277458787
91,0.005881901585962623,0.0059174608322791755,0.04045606777071953,0.032981475628912446
92,0.0057862611138261855,0.005821677972562611,0.041559744626283646,0.03379606199450791
93,0.00576807314355392,0.005802736210171133,0.041316013783216476,0.03358917152509093
94,0.005787988059455529,0.005825880682095885,0.04119390249252319,0.03350072377361357
95,0.005786033533513546,0.0058207806723657995,0.04061368107795715,0.033024642430245874
96,0.005780503514688462,0.00581600732402876,0.04136403650045395,0.03363488605245948
97,0.005700176354730501,0.005735650716815144,0.040637921541929245,0.03303306023590267
98,0.005767517740605399,0.005803047853987664,0.0409042164683342,0.033244635351002215
99,0.005838352083810605,0.005871140689123422,0.0414714589715004,0.034000483946874736
100,0.00600465084426105,0.006036139035131782,0.04140433669090271,0.033778651431202886
101,0.005768921860726551,0.005802305298857391,0.04171270877122879,0.034136736486107114
102,0.006000711501110345,0.006030213844496757,0.042635925114154816,0.034764953330159186
103,0.005991500872187317,0.006021563080139458,0.04348321259021759,0.03552191592752933
104,0.0060633359127677975,0.006096051656641066,0.04095461219549179,0.03335069506429136
105,0.005904697303776629,0.00593875243794173,0.042353853583335876,0.03477654051966965
106,0.005973324045771733,0.006007211282849312,0.04092133790254593,0.03325828220695257
107,0.0059137696400284765,0.005945003300439566,0.044750429689884186,0.036610660655423996
108,0.005897913075750693,0.005929629871388897,0.04180774465203285,0.03401998355984688
109,0.005768885981524363,0.0058029573410749435,0.04067760705947876,0.03305289689451456
110,0.0057423160673351955,0.005775782250566408,0.04062271490693092,0.03300804831087589
111,0.005642433682805858,0.005678543704561889,0.04084897041320801,0.033229866763576865
112,0.005616336429375224,0.00565142065170221,0.04077651724219322,0.033138485392555594
113,0.005659057729644701,0.005690875288564712,0.04219743609428406,0.034329587081447246
114,0.005843730442575179,0.005876064067706466,0.041710734367370605,0.03397620674222708
115,0.005766414996469393,0.005802274507004768,0.041296251118183136,0.03377994243055582
116,0.005696572692249902,0.0057296897866763175,0.040893733501434326,0.03323371531441808
117,0.005613649555016309,0.005648601159919053,0.040535248816013336,0.03291997956112027
118,0.005720491014653817,0.005751888849772513,0.04343608021736145,0.03539342568255961
119,0.005676147397025488,0.005706970812752843,0.041029125452041626,0.033334428630769256
120,0.005568836879683658,0.005606024409644306,0.040618933737277985,0.03302866574376821
121,0.005550736514851451,0.005585915350820869,0.04054358974099159,0.0329181675799191
122,0.005522531110909767,0.00555600447114557,0.04075362905859947,0.03312656488269568
123,0.005578522727591917,0.005612289241980761,0.04091658443212509,0.03323179883882403
124,0.005577680224087089,0.005610511114355177,0.0407106950879097,0.03305137613788247
125,0.00553517862863373,0.005569111090153456,0.04076592996716499,0.03309517921879888
126,0.005513071393943391,0.005548950779484585,0.04030073434114456,0.03273908430710435
127,0.005525484998361208,0.005559147801250219,0.04119148105382919,0.033449568692594765
128,0.005556144990259781,0.005590110959019512,0.04046152904629707,0.032870284654200076
129,0.005544490402098745,0.005580014345468953,0.04049210995435715,0.03287975387647748
130,0.005596276154392399,0.005626817292068154,0.04077398031949997,0.033104184083640575
131,0.005658708128612489,0.0056928699486888945,0.040990207344293594,0.03338088961318135
132,0.005554342869436369,0.005583212856436148,0.04146870970726013,0.033706024009734395
133,0.005568734311964363,0.005605377082247287,0.04099797457456589,0.03344790218397975
134,0.0055537687614560126,0.005587079853285104,0.04091693460941315,0.033236321667209266
135,0.005505505201290362,0.0055396013194695115,0.040730226784944534,0.0330686260946095
136,0.005474045185837895,0.005507986759766936,0.04034176096320152,0.032758224895223974
137,0.005468150472734123,0.005501685605850071,0.04040318727493286,0.032802501181140545
138,0.005477725746459328,0.005512759962584823,0.04023337364196777,0.032661192351952195
139,0.005472642826498486,0.005506178189534694,0.04054778814315796,0.03291406407952309
140,0.005454267363529652,0.005488923983648419,0.040591076016426086,0.03294575782492757
141,0.005443662952166051,0.005477597354911268,0.040125131607055664,0.03257780596613884
142,0.005483872271724977,0.0055186070676427335,0.04066231846809387,0.033001442160457375
143,0.005450105995987542,0.005483342218212783,0.0405353307723999,0.03290286553092301
144,0.00543945886020083,0.00547238125000149,0.04037187993526459,0.03276765951886773
145,0.005439621128607542,0.0054737112077418715,0.040593959391117096,0.03294670945033431
146,0.005447480984730646,0.005480901396367699,0.04037966579198837,0.03276788010261953
147,0.005432427569758147,0.005467920796945691,0.040370337665081024,0.03276157770305872
148,0.0054301261145155875,0.005464207730256021,0.040437161922454834,0.03281489168293774
149,0.0054272516106721016,0.005460973945446312,0.04041285067796707,0.032795999618247154
150,0.005466796908876859,0.005499217455508187,0.04052187502384186,0.032883037254214285
151,0.005456606225925498,0.005492248426890001,0.04023575782775879,0.032657922338694335
152,0.0054355772095732394,0.005467839480843395,0.04036688059568405,0.03277782392688096
153,0.0054483058920595795,0.005482677021063864,0.04074500501155853,0.03305998141877353
154,0.005479313837713562,0.005511585681233555,0.040208183228969574,0.03263937975279987
155,0.005417564534582198,0.005452788027469069,0.04064053297042847,0.03297754172235727
156,0.0054134495556354524,0.005448039388284087,0.040324416011571884,0.03273447891697288
157,0.005418731656391174,0.005451104894746095,0.04043661057949066,0.03281782753765583
158,0.00541615416877903,0.005450517550343648,0.04047684744000435,0.03284159069880843
159,0.005433242293656803,0.005465950234793127,0.0403464138507843,0.03274132078513503
160,0.005429058574372902,0.005464294692501426,0.0403640978038311,0.03275227146223188
161,0.005402710119960829,0.005436535982880741,0.04027039557695389,0.032683274568989874
162,0.005400190941873007,0.005433512735180557,0.04039628431200981,0.03277943348512054
163,0.005397546596941538,0.00543142604874447,0.040534984320402145,0.03288361206650734
164,0.005398679515928961,0.005432668578578159,0.0403737910091877,0.03276268229819834
165,0.005399522421066649,0.005433134560007602,0.04037536680698395,0.03275970323011279
166,0.005402380405575969,0.005436067294795066,0.040328264236450195,0.03272272441536188
167,0.005400606704642996,0.00543517991900444,0.04051420837640762,0.0328689556568861
168,0.0053915818862151355,0.005425689741969109,0.04031474143266678,0.032719743251800534
169,0.005407948273932562,0.005440500739496201,0.04027896374464035,0.032690529339015485
170,0.005390814560814761,0.005424977571237832,0.040558941662311554,0.03290400477126241
171,0.00539761713007465,0.005432398727862164,0.0403367355465889,0.03273061732761562
172,0.005396847060183063,0.005430250981589779,0.04020562767982483,0.032632417511194944
173,0.005391470866743475,0.00542434275848791,0.04030248150229454,0.03270227354951203
174,0.005407105002086609,0.0054417753126472235,0.04059994965791702,0.032937549101188776
175,0.005408504430670291,0.005442121182568371,0.04016178101301193,0.03260118919424713
176,0.0053934913186822085,0.00542701140511781,0.04054126888513565,0.03288660068064928
177,0.0053910398914013054,0.005425157840363681,0.04034674912691116,0.0327334257774055
178,0.005387359776068479,0.005420864967163652,0.04023648798465729,0.03265253715217113
179,0.005391757452161983,0.005425988754723221,0.040540702641010284,0.032888071797788146
180,0.00540489747945685,0.005437894957140088,0.04029416665434837,0.032698471238836645
181,0.005379931439529173,0.005413493112428114,0.040339238941669464,0.03272376400418579
182,0.005384768315707333,0.0054192516836337745,0.04038019850850105,0.032757342979311946
183,0.005380028593936004,0.005413792852777988,0.04029726982116699,0.03269595615565777
184,0.005380100620095618,0.005413133010733873,0.04032561928033829,0.03272207202389836
185,0.0053791866434039545,0.00541290920227766,0.04037611186504364,0.032754130521789195
186,0.005374293017666787,0.005408446479123086,0.04035336151719093,0.03273602463304996
187,0.005379946395987645,0.005413669976405799,0.04023085534572601,0.0326424989849329
188,0.005374963040230796,0.005408784549217671,0.04038161784410477,0.03275976423174143
189,0.005374343215953559,0.0054084137082099915,0.04041215032339096,0.03278293954208493
190,0.005375663450104184,0.0054092851059976965,0.04030770808458328,0.03270414993166924
191,0.005375976176583208,0.005409675010014325,0.040389299392700195,0.032763292780146
192,0.005380485448404216,0.005413742066593841,0.040286265313625336,0.032688963878899815
193,0.0053745407902169974,0.005408111319411546,0.04041620343923569,0.0327859852463007
194,0.005373881859122775,0.005407516087871045,0.040393367409706116,0.03277056491933763
195,0.005375832185382024,0.005409260134911165,0.040260136127471924,0.032662630639970304
196,0.005371605363325216,0.005405686271842569,0.04030531272292137,0.03269823230803013
197,0.005367975012632087,0.005401877482654527,0.040336959064006805,0.032723593059927225
198,0.00537139909574762,0.005405110452556983,0.04040093347430229,0.03277346468530595
199,0.0053731696010800075,0.005407130665844306,0.0403343141078949,0.03271850664168596
200,0.005365483832429163,0.005399734538514167,0.040244460105895996,0.0326521378941834
201,0.005365994959720411,0.005399673304054886,0.04025895148515701,0.03266422254964709
202,0.005366296475403942,0.005400045833084732,0.040313273668289185,0.03270455379970372
203,0.0053650137124350294,0.00539902359014377,0.0403120294213295,0.03270198847167194
204,0.005366516546928324,0.00540024961810559,0.04027203470468521,0.03267297064885497
205,0.00536660299403593,0.005400127934990451,0.04029438644647598,0.03268908155150711
206,0.005363095662323758,0.0053969110595062375,0.04034201800823212,0.03272552751004696
207,0.005364024045411498,0.005397761706262827,0.040307022631168365,0.032698912732303145
208,0.005362445069476962,0.005396092601586133,0.0403054840862751,0.03269832655787468
209,0.005362052819691598,0.005395764805143699,0.040317993611097336,0.03270683358423412
210,0.005362559290369972,0.005396459542680532,0.040349818766117096,0.03273122259415686
211,0.00536670139990747,0.005400218185968697,0.04027587175369263,0.03267663479782641
212,0.005361652502324432,0.005395073909312487,0.04031727463006973,0.03270633425563574
213,0.005360465598641895,0.005394050385802984,0.04034039378166199,0.03272401853464544
214,0.005362406198401004,0.005396189400926232,0.04033675789833069,0.03272098684683442
215,0.005361373868072406,0.005395372223574668,0.04033070057630539,0.03271630280651152
216,0.005359663936542347,0.005393506493419409,0.04030463844537735,0.03269750783219934
217,0.005361250962596387,0.005394668318331242,0.04028412699699402,0.03268252094276249
218,0.005359994017635472,0.005393517785705626,0.040318287909030914,0.03270623413845897
219,0.005359078830224462,0.005392843624576926,0.04029666259884834,0.03268869202584028
220,0.005359802790917456,0.005393535044277087,0.040330275893211365,0.032714719884097576
221,0.005358865499147214,0.005392608843976632,0.040312811732292175,0.03270234768278897
222,0.005358445097226649,0.005392184131778777,0.04031969606876373,0.032707100035622716
223,0.005357730461400934,0.005391437443904579,0.04029808193445206,0.032690652459859845
224,0.005359076472814195,0.005392623890656978,0.0402916818857193,0.03268712931312621
225,0.0053580984735162925,0.005391686281654984,0.04030741751194,0.03269766429439187
226,0.0053574451943859455,0.005391186190536246,0.040316369384527206,0.03270415980368853
227,0.0053574070043396205,0.005391279817558825,0.04030124843120575,0.03269160077907145
228,0.0053567013907013464,0.005390560923842713,0.040309831500053406,0.032699277019128205
229,0.0053583807282848285,0.005391943559516221,0.04029051959514618,0.03268612646497786
230,0.005356782823218964,0.005390343256294727,0.04028409346938133,0.03267964473925531
231,0.005357610216015019,0.005391101120039821,0.040287479758262634,0.03268325156532228
232,0.005356983776437119,0.005390514561440796,0.040315818041563034,0.03270333702675998
233,0.005356259396648966,0.005390086676925421,0.040326155722141266,0.03271145932376385
234,0.005356050003319979,0.005389891390223056,0.04033147171139717,0.03271544096060097
235,0.005355715545010753,0.005389465484768152,0.04030665010213852,0.032697401894256475
