epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,full_loss_1,1,0.2386307567358017,0.2349657267332077,0.41404983401298523,1.0021620988845825,0.01,0.002386307567358017,3.417971950107151,38.02043045891656,1.3578758239746094,0.33283969957129095,False
2,full_loss_1,2,0.10016945004463196,0.09369374811649323,0.19059166312217712,0.9718731641769409,0.01,0.0010016945004463196,1.0262931876712376,15.515078915490044,1.981807327270508,0.25041387099124973,False
3,full_loss_1,3,0.0609687864780426,0.045897867530584335,0.16107740998268127,0.9166771769523621,0.01,0.000609687864780426,0.5534353521135118,7.3057816293504505,1.6844467163085937,0.706875270132033,False
4,full_loss_1,4,0.03170334920287132,0.021625084802508354,0.08933927863836288,0.8659989237785339,0.01,0.0003170334920287132,0.7244735399881999,5.523739920722114,0.9892831802368164,0.3237239736321633,False
5,full_loss_1,5,0.026492835953831673,0.0156890619546175,0.08512058109045029,0.8516935110092163,0.01,0.00026492835953831676,0.4390435563193427,3.864177147547404,0.6697164535522461,0.8021779811848998,False
6,full_loss_1,6,0.025091908872127533,0.014471652917563915,0.08408121019601822,0.6834810376167297,0.01,0.00025091908872127534,0.5172573963801066,2.588883227772183,0.7184565544128418,0.7697759852771477,False
7,full_loss_1,7,0.018793102353811264,0.011338035576045513,0.06070232391357422,0.5859333276748657,0.01,0.00018793102353811263,0.6458008077409533,3.022503760125902,0.48879566192626955,0.1855232498363329,False
8,full_loss_1,8,0.019421257078647614,0.0117023391649127,0.06293008476495743,0.623760998249054,0.01,0.00019421257078647614,0.4205252488454183,2.477925843662686,0.525428295135498,0.8515066847109679,False
9,full_loss_1,9,0.016649147495627403,0.010361683554947376,0.05306042730808258,0.3973029553890228,0.01,0.00016649147495627405,0.3014178779390123,2.372331380844116,0.4432833671569824,0.5992334669763173,False
10,full_loss_1,10,0.018557555973529816,0.011289309710264206,0.05982416495680809,0.5532037615776062,0.005,9.278777986764907e-05,0.29610023498535154,1.801786435974969,0.48919129371643066,-0.14054779618708502,False
