stage_from,stage_to,layer,beta1,beta2,lr,eps,delta_median,sigma_median,gnew_median,ratio_num,ratio_den,R_lb,timestamp
full_loss_1,full_loss_2,conv1.fc1.weight,0.9,0.999,0.01,1e-08,0.0018517744028940797,0.104273222386837,0.012371335178613663,1.3471439730701058,0.003753712741078264,113.50088055915897,1775857676.881168
full_loss_1,full_loss_2,conv1.fc1.bias,0.9,0.999,0.01,1e-08,0.003144466318190098,0.09580544382333755,0.016635427251458168,1.7012004822135873,0.005493650519982067,67.3879352874295,1775857676.8813686
full_loss_1,full_loss_2,conv1.fc2.weight,0.9,0.999,0.01,1e-08,0.007337586954236031,0.4293810725212097,0.12017673254013062,0.5495097194918543,0.00885512612559903,72.88043282622488,1775857676.881571
full_loss_1,full_loss_2,conv1.fc2.bias,0.9,0.999,0.01,1e-08,0.03233799710869789,0.5376615524291992,0.16473686695098877,1.7667082017718772,0.009693912075046872,37.285293480072966,1775857676.8817499
full_loss_2,full_loss_3,conv1.fc0.weight,0.9,0.999,0.01,1e-08,0.001510881120339036,0.0479796826839447,0.0078223692253232,1.7383390747259384,0.005158200221746184,70.79695421475752,1775857688.2679553
full_loss_2,full_loss_3,conv1.fc0.bias,0.9,0.999,0.01,1e-08,1.1938611876871619e-08,2.0157102653683978e-07,5.8033037930727005e-08,1.851456674789725,0.009108823764903809,38.42684949246239,1775857688.2680821
full_loss_2,full_loss_3,conv1.conv0.weights1,0.9,0.999,0.01,1e-08,1.9038011487282347e-06,1.913764572236687e-05,9.893165042740293e-06,1.7319238618386859,0.016355505703567728,22.380114279685227,1775857688.276401
full_loss_2,full_loss_3,conv1.conv1.weights1,0.9,0.999,0.01,1e-08,2.4631674477859633e-06,3.2015388569561765e-05,9.168941687676124e-06,2.417782266200674,0.00906103224361018,32.290405775751466,1775857688.2838476
full_loss_2,full_loss_3,conv1.conv2.weights1,0.9,0.999,0.01,1e-08,3.155643526042695e-06,4.016634193249047e-05,1.1500384061946534e-05,2.469551374271741,0.009058729846667625,31.81675543840681,1775857688.2915053
full_loss_2,full_loss_3,conv1.conv3.weights1,0.9,0.999,0.01,1e-08,6.197381935635349e-06,5.454384518088773e-05,2.4427707103313878e-05,2.2833266708779565,0.014169489403759002,21.494629916659182,1775857688.2991204
full_loss_2,full_loss_3,conv1.w0.weight,0.9,0.999,0.01,1e-08,0.0002583905297797173,0.003467864589765668,0.000845046597532928,2.7519367240276997,0.007709669873574191,34.57073942721005,1775857688.299566
full_loss_2,full_loss_3,conv1.w0.bias,0.9,0.999,0.01,1e-08,2.5006479525968572e-11,2.9317499539160963e-08,9.094947017729282e-11,2.447630370243242,9.814669711970923e-05,1465.6516377582773,1775857688.299799
full_loss_2,full_loss_3,conv1.w1.weight,0.9,0.999,0.01,1e-08,0.0002682611520867795,0.0046293409541249275,0.0009390771156176925,2.570982005691788,0.00641799456666342,43.63278677487812,1775857688.3001978
full_loss_2,full_loss_3,conv1.w1.bias,0.9,0.999,0.01,1e-08,3.538222839716276e-11,2.9455256012056452e-08,1.3460521586239338e-10,2.3482876639317833,0.00014457779569076822,1210.2219762122102,1775857688.3004007
full_loss_2,full_loss_3,conv1.w2.weight,0.9,0.999,0.01,1e-08,0.00036118360003456473,0.00590578094124794,0.0015887038316577673,2.0461034545834864,0.008511044570546007,38.572026580912954,1775857688.3007169
full_loss_2,full_loss_3,conv1.w2.bias,0.9,0.999,0.01,1e-08,4.437208933616432e-11,2.9287285485679604e-08,1.4551915228366852e-10,2.7255740823037216,0.00015719671378818347,1075.004873109535,1775857688.3008425
full_loss_2,full_loss_3,conv1.w3.weight,0.9,0.999,0.01,1e-08,0.0005753400619141757,0.009386026300489902,0.0025067124515771866,2.0656779168683452,0.00844967504544197,38.60410152698118,1775857688.3011465
full_loss_2,full_loss_3,conv1.w3.bias,0.9,0.999,0.01,1e-08,1.2274614658025484e-10,2.9689060099258313e-08,5.238689482212067e-10,2.1047450472469373,0.000558250134072123,482.5047131627596,1775857688.3012955
full_loss_2,full_loss_3,conv1.bn0.weight,0.9,0.999,0.01,1e-08,0.0022908372338861227,0.022836431860923767,0.006900372914969921,2.987887083212385,0.009560080964075708,26.229835796171884,1775857688.3014357
full_loss_2,full_loss_3,conv1.bn0.bias,0.9,0.999,0.01,1e-08,0.001562750549055636,0.02105841599404812,0.004696412477642298,2.9947869795216016,0.007055987268232339,35.47713809069714,1775857688.3015661
full_loss_2,full_loss_3,conv1.bn1.weight,0.9,0.999,0.01,1e-08,0.0023294768761843443,0.02325085550546646,0.010244647040963173,2.046463074792428,0.013940402680219696,23.546629920401745,1775857688.301692
full_loss_2,full_loss_3,conv1.bn1.bias,0.9,0.999,0.01,1e-08,0.0014160305727273226,0.020197484642267227,0.006363203749060631,2.0028079651581914,0.009967719287323054,33.41001223990867,1775857688.301824
full_loss_2,full_loss_3,conv1.bn2.weight,0.9,0.999,0.01,1e-08,0.003409335156902671,0.028862332925200462,0.011025829240679741,2.782921423826573,0.012086403422241269,21.87134997515315,1775857688.302063
full_loss_2,full_loss_3,conv1.bn2.bias,0.9,0.999,0.01,1e-08,0.002268220065161586,0.026221703737974167,0.011010484769940376,1.8540492095618035,0.013285037667692085,26.373984614847288,1775857688.302259
full_loss_2,full_loss_3,conv1.bn3.weight,0.9,0.999,0.01,1e-08,0.018237967044115067,0.13653281331062317,0.04537108913064003,3.617759823238839,0.01051379298006945,20.5972498493015,1775857688.3023834
full_loss_2,full_loss_3,conv1.bn3.bias,0.9,0.999,0.01,1e-08,0.010701711289584637,0.13954810798168182,0.08015872538089752,1.2015585470875378,0.018173731440355025,24.99341807255086,1775857688.3025115
full_loss_2,full_loss_3,conv1.fc1.weight,0.9,0.999,0.01,1e-08,0.0011048548622056842,0.03583768382668495,0.004332489334046841,2.2951455827977596,0.003824853667715967,79.34335471643472,1775857688.302992
full_loss_2,full_loss_3,conv1.fc1.bias,0.9,0.999,0.01,1e-08,0.0015034204116091132,0.05454075336456299,0.00878995656967163,1.5393459109489263,0.005098974647759353,77.23164344059352,1775857688.303197
full_loss_2,full_loss_3,conv1.fc2.weight,0.9,0.999,0.01,1e-08,0.0034696259535849094,0.4971673786640167,0.022837232798337936,1.367356275457746,0.0014533094917053217,290.6553126244284,1775857688.3033817
full_loss_2,full_loss_3,conv1.fc2.bias,0.9,0.999,0.01,1e-08,0.012682420201599598,1.1861988306045532,0.10155805945396423,1.1239066837921652,0.0027087826446608025,173.81626341696835,1775857688.3035483
