epoch_in_phase,loss_boundary,loss_full,loss_res
185,0.0015173133637290449,0.05122435837984085,0.004819385474547744
186,0.0014936925028450788,0.05123216658830643,0.004813760379329323
187,0.0014628923323471098,0.051233239471912384,0.004808680014684796
188,0.0014706888876389712,0.05121603235602379,0.004804416676051915
189,0.001465267688035965,0.05120321363210678,0.004799250466749072
190,0.0014464254025369882,0.05119522660970688,0.004793888027779758
191,0.001453260116977617,0.051198963075876236,0.004789131367579103
192,0.001447885570814833,0.05120665580034256,0.004783782688900828
193,0.0014278108603321016,0.05121404677629471,0.004778449819423258
194,0.0014333270606584846,0.05121039226651192,0.004774001077748835
195,0.0014280765724834054,0.051207490265369415,0.004768368881195783
196,0.0014133916760329158,0.05120246484875679,0.0047623265068978075
197,0.0014159846643451602,0.051202427595853806,0.004757105209864676
198,0.0014075916900765152,0.051207415759563446,0.004751738905906677
199,0.0014020952628925442,0.05120810866355896,0.004747127532027662
200,0.0013963662786409259,0.051206208765506744,0.004741072072647512
