epoch_in_phase,loss_boundary,loss_full
1,1.463468325138092,1.318170189857483
2,1.0010876417160035,1.2082617282867432
3,0.9000628232955933,1.079469084739685
4,0.4074657380580902,0.9583314657211304
5,0.40687933564186096,0.9322978854179382
6,0.2774984121322632,0.9143435955047607
7,0.20423413515090943,0.8845652937889099
8,0.18384346216917039,0.8548255562782288
9,0.14631178081035615,0.8373319506645203
10,0.1413577005267143,0.8240903615951538
11,0.1168768934905529,0.8096458911895752
12,0.11004698500037194,0.802131175994873
13,0.10026782900094985,0.7821486592292786
14,0.08977183103561401,0.7655553817749023
15,0.09577251598238945,0.7597193717956543
16,0.08755111396312713,0.7497819066047668
17,0.07524256519973278,0.7414806485176086
18,0.09573691189289094,0.7413681149482727
19,0.07900479137897491,0.7311147451400757
20,0.1040198527276516,0.7144680023193359
21,0.09942990317940711,0.7082840800285339
22,0.0650315087288618,0.7081396579742432
23,0.06958388052880764,0.7079764604568481
24,0.08299754559993744,0.7044038772583008
25,0.06798816248774528,0.6990453004837036
26,0.05573985688388348,0.695666491985321
27,0.06084065400063991,0.6959392428398132
28,0.0489879172295332,0.6957578063011169
29,0.05093894861638546,0.6928402185440063
30,0.0445042684674263,0.6874176263809204
31,0.04023670516908169,0.6830361485481262
32,0.04006488416343927,0.682476818561554
33,0.03318793177604675,0.6830728054046631
34,0.035810955241322516,0.6805312037467957
35,0.028030176647007465,0.6779475212097168
36,0.03631049934774637,0.679034948348999
37,0.029008402675390243,0.6774137020111084
38,0.0305931368842721,0.6742446422576904
39,0.030845198035240173,0.6739639043807983
40,0.03371542021632194,0.6735660433769226
41,0.02659268043935299,0.6723238825798035
42,0.02363948281854391,0.6736372113227844
43,0.021369670890271662,0.6746715903282166
44,0.022593704424798487,0.6722938418388367
45,0.027634704113006593,0.6720741987228394
46,0.019844570383429527,0.6750422120094299
47,0.024539571814239027,0.6758049726486206
48,0.018472671695053577,0.6725839972496033
49,0.023092746175825594,0.6711535453796387
50,0.016522204224020242,0.6739622950553894
51,0.023252570442855357,0.676199734210968
52,0.017824803479015827,0.674025297164917
53,0.01850298549979925,0.670698344707489
54,0.020226859673857688,0.6698854565620422
55,0.01659662611782551,0.6716599464416504
56,0.018576983641833068,0.6741160154342651
57,0.018359778635203838,0.6737914085388184
58,0.017274922411888837,0.6700758337974548
59,0.019387848768383266,0.6683414578437805
60,0.015634304471313955,0.6702514290809631
61,0.018592702317982913,0.6719472408294678
62,0.015662548132240772,0.6714034080505371
63,0.014968028105795384,0.66814124584198
64,0.02299847360700369,0.6662012934684753
65,0.023048635199666025,0.6659718155860901
66,0.014219119399785995,0.668151319026947
67,0.01753143724054098,0.6710084676742554
68,0.022692824713885784,0.6721507906913757
69,0.017718954756855965,0.6703552603721619
70,0.014525343477725983,0.667293906211853
71,0.017989655304700137,0.6656537652015686
72,0.01665106937289238,0.6669064164161682
73,0.013526403717696667,0.6688938736915588
74,0.01614921325817704,0.6693309545516968
75,0.01547560142353177,0.6681251525878906
76,0.011593612469732761,0.6668475270271301
77,0.015339863486588001,0.6667442321777344
78,0.012069330643862486,0.6671863794326782
79,0.01356858080253005,0.6678764820098877
80,0.01249834056943655,0.6678292751312256
81,0.010150141967460512,0.6668311357498169
82,0.009913627663627267,0.66642826795578
83,0.008785185078158975,0.6666713953018188
84,0.01002425206825137,0.6670700311660767
85,0.008557843370363116,0.6670761704444885
86,0.00950119961053133,0.6663896441459656
87,0.01086540250107646,0.6659656763076782
88,0.008182581234723329,0.6661671996116638
89,0.009385773539543152,0.6667628288269043
90,0.009478617273271085,0.666888952255249
91,0.008021773397922516,0.6663570404052734
92,0.009591775946319103,0.665948748588562
93,0.008265532087534666,0.665950357913971
94,0.008082372322678565,0.6662431359291077
95,0.008043458219617605,0.6664695143699646
96,0.007801188016310334,0.666437029838562
97,0.007467122515663505,0.666167676448822
98,0.007424162095412612,0.6659485101699829
99,0.007740756031125784,0.6659582853317261
100,0.006688649719581008,0.6660847663879395
101,0.007382719614543021,0.6661390662193298
102,0.0067631340818479655,0.6661230325698853
103,0.006471171486191451,0.6660869717597961
104,0.0064620052231475714,0.6660506725311279
105,0.0067524844082072375,0.6659782528877258
106,0.006493159453384578,0.6659092307090759
107,0.006290490995161236,0.6659412980079651
108,0.006587511370889842,0.6660897135734558
109,0.006240591197274626,0.6661934852600098
110,0.006338733364827931,0.6660603284835815
111,0.006360077508725226,0.6658506989479065
112,0.006165349157527089,0.6657567024230957
113,0.006066901003941893,0.6659566760063171
114,0.006052303570322692,0.6661881804466248
115,0.006169838854111731,0.6661518812179565
116,0.005860362574458123,0.6657088994979858
117,0.00671485741622746,0.6655095219612122
118,0.005867155431769788,0.6657528877258301
119,0.00570265247952193,0.6661394238471985
120,0.006013595731928945,0.6662464737892151
121,0.005764925107359886,0.6660965085029602
122,0.005458563682623208,0.6659597158432007
123,0.005383803555741906,0.6657882928848267
124,0.005978068243712187,0.6656739115715027
125,0.006215007789433002,0.6656501293182373
126,0.005768467555753887,0.6657193899154663
127,0.005248641548678279,0.6659168601036072
128,0.00567568487022072,0.6660927534103394
129,0.00575896268710494,0.6661468148231506
130,0.005395520944148302,0.6660471558570862
131,0.005325430911034346,0.6658792495727539
132,0.005196402105502785,0.665728747844696
133,0.005383252957835793,0.665708065032959
134,0.005430367216467858,0.6657967567443848
135,0.004999669862445444,0.6659674048423767
136,0.005125325266271829,0.6660506129264832
137,0.005224209558218717,0.6660160422325134
138,0.005010621971450746,0.6658555269241333
139,0.005006375978700817,0.6657623648643494
140,0.0049289115471765396,0.6658125519752502
141,0.004990947875194251,0.6659066081047058
142,0.004817788314539939,0.665920615196228
143,0.004732381843496114,0.6658841371536255
