epoch_in_phase,train_bd,train_res,test_full
1,1.567355293697781,0.0,2.839090347290039
2,0.8491786744859483,0.0,2.3867448806762694
3,0.5931643803914388,0.0,1.1537479400634765
4,0.3791093932257758,0.0,0.35368783473968507
5,0.2879867315292358,0.0,0.28901333808898927
6,0.2300715896818373,0.0,0.14729394912719726
7,0.1975984321700202,0.0,0.3233602046966553
8,0.21969938543107775,0.0,0.1401841640472412
9,0.2102537645234002,0.0,0.16214320659637452
10,0.18065414163801405,0.0,0.2253741979598999
11,0.21600652138392132,0.0,0.249208402633667
12,0.15975212521023222,0.0,0.09043470025062561
13,0.131164026260376,0.0,0.12090905904769897
14,0.12928243743048773,0.0,0.09069263339042663
15,0.14079148040877448,0.0,0.09762772321701049
16,0.09822547568215265,0.0,0.09364839792251586
17,0.08788018226623535,0.0,0.08021414279937744
18,0.11432289812299941,0.0,0.08703422546386719
19,0.08205259574784173,0.0,0.06726045608520508
20,0.0765319459968143,0.0,0.07330946922302246
21,0.08339732090632121,0.0,0.09885538816452026
22,0.086312288708157,0.0,0.04161827564239502
23,0.06313499079810249,0.0,0.04807454645633698
24,0.061894326739841035,0.0,0.045155227184295654
25,0.06657916969723171,0.0,0.04810860753059387
26,0.06928086280822754,0.0,0.05233338475227356
27,0.07777397135893503,0.0,0.04611126184463501
28,0.06966358919938405,0.0,0.07763801217079162
29,0.07894301580058204,0.0,0.05967581868171692
30,0.07331588533189562,0.0,0.04446487426757813
31,0.06834382911523183,0.0,0.04636261463165283
32,0.053110809789763555,0.0,0.042589622735977176
33,0.052362637718518575,0.0,0.04318734109401703
34,0.046754133039050634,0.0,0.03958609998226166
35,0.050758679707845054,0.0,0.03723687529563904
36,0.05086869763003455,0.0,0.045097407698631284
37,0.05987708436118232,0.0,0.03615550994873047
38,0.054203719562954375,0.0,0.052696835994720456
39,0.06546416646904415,0.0,0.07407344579696655
40,0.0589266515440411,0.0,0.059205645322799684
41,0.061125188403659395,0.0,0.05053902268409729
42,0.04826365311940511,0.0,0.04255723357200623
