epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,full_loss_1,1,0.24824894964694977,0.254254549741745,0.3825097978115082,0.695379912853241,0.01,0.002482489496469498,2.1031855583190917,411.7623002794054,3.734091567993164,-0.01886725800609676,True
2,full_loss_1,2,0.09858935326337814,0.10062094032764435,0.15294241905212402,0.6049844622612,0.01,0.0009858935326337815,1.4087629636128745,42.958336724175346,2.0118877410888674,0.019156618976753987,True
3,full_loss_1,3,0.04329780489206314,0.04338712990283966,0.0684889554977417,0.6153931021690369,0.01,0.0004329780489206314,1.2849235004848905,37.71900770399306,1.3727301597595214,0.042799010647310363,True
4,full_loss_1,4,0.02018454670906067,0.01901921071112156,0.03413757309317589,0.5800700187683105,0.01,0.0002018454670906067,1.0656635284423828,37.69877794053819,1.145468521118164,0.3120156352216469,True
5,full_loss_1,5,0.010786250233650208,0.008576793596148491,0.024690020829439163,0.6612096428871155,0.01,0.00010786250233650207,0.9591400994194879,35.404366387261284,1.0140161514282227,0.1080163863870153,True
6,full_loss_1,6,0.006513940170407295,0.003942467737942934,0.01947408728301525,0.6781169176101685,0.01,6.513940170407296e-05,1.0459078470865886,34.6656314002143,1.1186511993408204,0.25739118691543234,True
7,full_loss_1,7,0.005871566943824291,0.002410569693893194,0.021511442959308624,0.9356526136398315,0.01,5.871566943824291e-05,0.943140368991428,33.174628575642906,1.0154172897338867,0.6961948551726149,True
8,full_loss_1,8,0.005337772890925407,0.0019253903301432729,0.020133711397647858,0.40750524401664734,0.01,5.3377728909254075e-05,1.683813911014133,33.542065938313804,1.0193678855895996,0.9319097499047563,True
9,full_loss_1,9,0.005271850619465113,0.0019206394208595157,0.020238611847162247,0.4977591633796692,0.01,5.271850619465113e-05,1.1833648787604438,32.338406032986114,1.0273398399353026,0.934605620711843,True
10,full_loss_1,10,0.005236705765128136,0.0018835015362128615,0.020791305229067802,0.5971632599830627,0.005,2.618352882564068e-05,1.0357480261060927,30.359968609280056,0.9655261993408203,0.6039819218200675,True
11,full_loss_1,11,0.005697673186659813,0.0020305118523538113,0.0222953949123621,0.860595166683197,0.005,2.8488365933299066e-05,0.8026417096455892,28.748574362860786,0.9264644622802735,0.6134794717474857,True
12,full_loss_1,12,0.006568640470504761,0.0025782673619687557,0.02515570819377899,0.7331928610801697,0.005,3.2843202352523806e-05,0.7575469599829779,27.957004335191513,0.8487119674682617,0.5147288089788664,True
13,full_loss_1,13,0.008440674282610416,0.0029834136366844177,0.03244399279356003,0.701586127281189,0.005,4.2203371413052083e-05,0.9672005706363254,27.618101755777996,0.9112325668334961,0.9757394609923213,True
14,full_loss_1,14,0.006853759288787842,0.0026148136239498854,0.02611135132610798,0.6737270355224609,0.005,3.426879644393921e-05,0.9081776248084175,25.712154600355362,0.9822164535522461,-0.2509459380579608,True
15,full_loss_1,15,0.007055441848933697,0.00256908661685884,0.027295464649796486,0.8773891925811768,0.005,3.527720924466848e-05,1.0105315367380778,24.99588860405816,0.8211668014526368,0.09054362067773282,True
16,full_loss_1,16,0.0071650040335953236,0.0027969724033027887,0.027532514184713364,0.7177533507347107,0.005,3.582502016797662e-05,0.7485552469889323,22.744404474894207,0.7766620635986328,0.2649181991800236,True
17,full_loss_1,17,0.007354077883064747,0.0030172348488122225,0.027413375675678253,1.0326000452041626,0.005,3.677038941532373e-05,0.6989331271913316,20.466840532090927,0.7661092281341553,0.3286662640144488,True
18,full_loss_1,18,0.007486340589821339,0.0030607436783611774,0.028149588033556938,0.7749317288398743,0.005,3.7431702949106694e-05,0.5314142809973823,19.93027687072754,0.633420753479004,-0.0630721043835698,True
19,full_loss_1,19,0.009535461664199829,0.0039012187626212835,0.036236464977264404,0.9085208773612976,0.005,4.767730832099915e-05,0.5819550673166911,18.666317092047798,0.6741812229156494,0.5439959281466118,True
20,full_loss_1,20,0.010191249661147594,0.003737611696124077,0.03976873308420181,0.7073255181312561,0.0025,2.5478124152868988e-05,0.8133517795138889,19.674942440456814,0.5720032691955567,0.7967615174222554,True
21,full_loss_1,21,0.010834748856723309,0.004215708468109369,0.04195445403456688,0.7285928726196289,0.0025,2.708687214180827e-05,0.5706463389926486,17.55700641208225,0.5539180755615234,0.7422371673284063,True
22,full_loss_1,22,0.009920146316289902,0.003984066192060709,0.037483807653188705,0.9333654046058655,0.0025,2.4800365790724757e-05,0.5402540789710151,17.095875951978897,0.5263512134552002,0.8313107163310374,True
23,full_loss_1,23,0.009668471291661263,0.00385219301097095,0.036387648433446884,0.8038209676742554,0.0025,2.4171178229153156e-05,0.527038820584615,15.95815478430854,0.5287659645080567,0.465884032724105,True
24,full_loss_1,24,0.010700464248657227,0.004211009945720434,0.040818411856889725,0.7769838571548462,0.0025,2.6751160621643067e-05,0.5422358433405559,15.860813352796766,0.47763891220092775,0.19421712601022467,True
25,full_loss_1,25,0.010295533575117588,0.004126359708607197,0.039654478430747986,0.8849678039550781,0.0025,2.573883393779397e-05,0.5385014533996582,15.83603604634603,0.5504152774810791,0.8040200153944723,True
26,full_loss_1,26,0.010809856466948986,0.004384852945804596,0.041648440062999725,0.7800906300544739,0.0025,2.7024641167372464e-05,0.4678590112262302,15.15644645690918,0.46122016906738283,0.734893253546377,True
27,full_loss_1,27,0.011772728525102139,0.004734782502055168,0.04488477110862732,1.5096690654754639,0.0025,2.9431821312755348e-05,0.48725288179185655,14.707244979010689,0.43877573013305665,0.3549499729347869,True
28,full_loss_1,28,0.010769287124276161,0.004368233028799295,0.04053877294063568,1.1578941345214844,0.0025,2.6923217810690402e-05,0.511669831805759,15.509316656324598,0.6238466262817383,0.4229704955522406,True
29,full_loss_1,29,0.01055075228214264,0.004280674271285534,0.03994588181376457,0.8312442898750305,0.0025,2.6376880705356597e-05,0.4156666119893392,13.882746272616917,0.5252547264099121,0.6178658744571168,True
30,full_loss_1,30,0.011296066455543041,0.0047120279632508755,0.042174771428108215,0.865182101726532,0.00125,1.4120083069428801e-05,0.5894157277213202,14.336745791965061,0.4914992332458496,0.6909980268234357,True
31,full_loss_1,31,0.01149723120033741,0.004599079955369234,0.04387027770280838,1.0785298347473145,0.00125,1.4371539000421763e-05,0.4764203151067098,12.98713747660319,0.5104252815246582,0.8616430418062146,True
32,full_loss_1,32,0.01069719810038805,0.004366484936326742,0.04054364562034607,0.9209293127059937,0.00125,1.3371497625485064e-05,0.40582570499844023,12.367923736572266,0.4795811176300049,0.5982236455724259,True
33,full_loss_1,33,0.010246646590530872,0.004284752998501062,0.03882088139653206,0.7104997038841248,0.00125,1.280830823816359e-05,0.4256539848115709,12.046188354492188,0.42955842018127444,0.5705811780447338,True
34,full_loss_1,34,0.011468209326267242,0.004871365148574114,0.04381674900650978,0.713661789894104,0.00125,1.4335261657834054e-05,0.436719364590115,11.786757787068685,0.4678956985473633,0.6736162161835387,True
35,full_loss_1,35,0.011081471107900143,0.004587172996252775,0.04226914793252945,0.7306718230247498,0.00125,1.3851838884875178e-05,0.38606059551239014,11.32154040866428,0.45523843765258787,0.3697804166741933,True
36,full_loss_1,36,0.010542536154389381,0.004551556892693043,0.0390753448009491,0.9385888576507568,0.00125,1.3178170192986726e-05,0.36578046480814613,12.292865541246202,0.44108357429504397,0.5213944496495485,True
37,full_loss_1,37,0.011579258367419243,0.004663565661758184,0.044250331819057465,0.9573555588722229,0.00125,1.4474072959274053e-05,0.40338733461168075,11.194002893235949,0.46793208122253416,0.7551897866146934,True
38,full_loss_1,38,0.011181220412254333,0.004717211704701185,0.04181874170899391,0.8469285368919373,0.00125,1.3976525515317917e-05,0.36340921454959446,11.087546878390842,0.4608027458190918,0.33018587520977133,True
39,full_loss_1,39,0.012005525641143322,0.005076914560049772,0.045146506279706955,1.2495778799057007,0.00125,1.5006907051429153e-05,0.5225044144524469,11.90288617875841,0.4598814010620117,0.5702689701386339,True
40,full_loss_1,40,0.012441565282642841,0.0053353263065218925,0.046392377465963364,0.7639965415000916,0.000625,7.775978301651776e-06,0.46040418148040774,11.39738549126519,0.4651797294616699,-0.046111494731559816,True
41,full_loss_1,41,0.012825737707316875,0.005121359135955572,0.04958244040608406,1.0226324796676636,0.000625,8.016086067073047e-06,0.5230350865258111,11.766662809583876,0.4874889373779297,-0.46860395262701837,True
42,full_loss_1,42,0.011905983090400696,0.005146660376340151,0.04460049420595169,0.9549278616905212,0.000625,7.441239431500435e-06,0.4263220840030246,10.795735783047146,0.4795567512512207,0.645052027378926,True
43,full_loss_1,43,0.013048493303358555,0.005612886510789394,0.050050873309373856,0.7354921698570251,0.000625,8.155308314599097e-06,0.43066827985975475,10.412282625834147,0.4809636116027832,0.3849067420321802,True
44,full_loss_1,44,0.013426452875137329,0.005699870176613331,0.05147871375083923,0.6934666633605957,0.000625,8.39153304696083e-06,0.4417529715432061,11.010325378841824,0.48427343368530273,0.6718625208603554,True
45,full_loss_1,45,0.011352432891726494,0.004913583397865295,0.042711131274700165,0.7200688123703003,0.000625,7.095270557329059e-06,0.32356677850087484,10.054015583462185,0.5007267475128174,0.10191183129163671,True
46,full_loss_1,46,0.01257705595344305,0.005266257096081972,0.04748945310711861,0.8011963367462158,0.000625,7.860659970901907e-06,0.3702298667695787,10.397390789455837,0.49609966278076173,0.7408388446990829,True
