epoch_in_phase,train_bd,train_res,test_full
1,2.1031855583190917,411.7623002794054,3.734091567993164
2,1.4087629636128745,42.958336724175346,2.0118877410888674
3,1.2849235004848905,37.71900770399306,1.3727301597595214
4,1.0656635284423828,37.69877794053819,1.145468521118164
5,0.9591400994194879,35.404366387261284,1.0140161514282227
6,1.0459078470865886,34.6656314002143,1.1186511993408204
7,0.943140368991428,33.174628575642906,1.0154172897338867
8,1.683813911014133,33.542065938313804,1.0193678855895996
9,1.1833648787604438,32.338406032986114,1.0273398399353026
10,1.0357480261060927,30.359968609280056,0.9655261993408203
11,0.8026417096455892,28.748574362860786,0.9264644622802735
12,0.7575469599829779,27.957004335191513,0.8487119674682617
13,0.9672005706363254,27.618101755777996,0.9112325668334961
14,0.9081776248084175,25.712154600355362,0.9822164535522461
15,1.0105315367380778,24.99588860405816,0.8211668014526368
16,0.7485552469889323,22.744404474894207,0.7766620635986328
17,0.6989331271913316,20.466840532090927,0.7661092281341553
18,0.5314142809973823,19.93027687072754,0.633420753479004
19,0.5819550673166911,18.666317092047798,0.6741812229156494
20,0.8133517795138889,19.674942440456814,0.5720032691955567
21,0.5706463389926486,17.55700641208225,0.5539180755615234
22,0.5402540789710151,17.095875951978897,0.5263512134552002
23,0.527038820584615,15.95815478430854,0.5287659645080567
24,0.5422358433405559,15.860813352796766,0.47763891220092775
25,0.5385014533996582,15.83603604634603,0.5504152774810791
26,0.4678590112262302,15.15644645690918,0.46122016906738283
27,0.48725288179185655,14.707244979010689,0.43877573013305665
28,0.511669831805759,15.509316656324598,0.6238466262817383
29,0.4156666119893392,13.882746272616917,0.5252547264099121
30,0.5894157277213202,14.336745791965061,0.4914992332458496
31,0.4764203151067098,12.98713747660319,0.5104252815246582
32,0.40582570499844023,12.367923736572266,0.4795811176300049
33,0.4256539848115709,12.046188354492188,0.42955842018127444
34,0.436719364590115,11.786757787068685,0.4678956985473633
35,0.38606059551239014,11.32154040866428,0.45523843765258787
36,0.36578046480814613,12.292865541246202,0.44108357429504397
37,0.40338733461168075,11.194002893235949,0.46793208122253416
38,0.36340921454959446,11.087546878390842,0.4608027458190918
39,0.5225044144524469,11.90288617875841,0.4598814010620117
40,0.46040418148040774,11.39738549126519,0.4651797294616699
41,0.5230350865258111,11.766662809583876,0.4874889373779297
42,0.4263220840030246,10.795735783047146,0.4795567512512207
43,0.43066827985975475,10.412282625834147,0.4809636116027832
44,0.4417529715432061,11.010325378841824,0.48427343368530273
45,0.32356677850087484,10.054015583462185,0.5007267475128174
46,0.3702298667695787,10.397390789455837,0.49609966278076173
47,0.38056016763051354,10.477989196777344,0.5066102504730224
48,0.36766100194719104,10.28437508477105,0.49969959259033203
49,0.4102929247750176,10.560918807983398,0.4999814033508301
50,0.40518699487050375,10.625486744774712,0.49379730224609375
51,0.43027030097113717,10.046048959096273,0.49425554275512695
52,0.39427177906036376,10.098797056410048,0.49634394645690916
53,0.38083552254570857,9.706876754760742,0.5051517486572266
54,0.3641148991054959,10.178099208407932,0.5209715843200684
55,0.36182715230517914,10.095774173736572,0.5219583511352539
56,0.340139455265469,10.117820580800375,0.5257574558258057
57,0.30114614566167197,9.235571384429932,0.5105567932128906
58,0.33054730892181394,9.701934761471218,0.506584882736206
59,0.368661101659139,9.702860196431478,0.5095053672790527
60,0.36239734755622016,10.032180627187094,0.509887409210205
61,0.3548426840040419,9.795998043484158,0.502696418762207
62,0.47953136232164173,10.107728852166069,0.5089714527130127
63,0.3725697914759318,10.596961233350966,0.514261531829834
64,0.3138572997517056,9.389466868506538,0.5082222938537597
65,0.38488817744784887,9.936932139926487,0.5073422431945801
66,0.31264173057344224,9.194340758853489,0.5092902660369873
67,0.3460052967071533,9.820615874396431,0.5193830490112304
68,0.4129620419608222,10.556984583536783,0.5290908336639404
69,0.3355677975548638,9.057853963640001,0.5202009201049804
70,0.3359735753801134,9.935114860534668,0.5156548976898193
71,0.2839024292098151,9.373126029968262,0.5134303092956543
72,0.3836392800013224,9.870404720306396,0.5142173767089844
73,0.38503114382425946,10.109551270802816,0.5227141380310059
74,0.2996335572666592,9.400211811065674,0.5294792652130127
75,0.30472165478600394,9.25662612915039,0.5273952484130859
76,0.3801524665620592,9.80874072180854,0.5312375068664551
