epoch_in_phase,train_bd,train_res,test_full
1,0.07747234072950152,2.297295888264974,0.8460216522216797
2,0.09466312064064873,2.4036091963450112,0.8549379348754883
3,0.07257362008094788,2.317097160551283,0.8579056739807129
4,0.09464516308572557,2.805654525756836,0.8646238327026368
5,0.08100521696938409,2.5224343405829535,0.8593267440795899
6,0.08541887336307102,2.2423673735724554,0.8540568351745605
7,0.08118961056073506,2.3760378228293524,0.8537747383117675
8,0.08108175231350792,2.3036375045776367,0.8490071296691895
9,0.08004976941479577,2.287567893664042,0.8508553504943848
10,0.09360897276136611,2.5107927322387695,0.8590551376342773
11,0.08191282086902195,2.585214760568407,0.8547050476074218
12,0.0647538357310825,2.1715700096554227,0.8509153366088867
13,0.08141606052716573,2.4251401821772256,0.8538089752197265
14,0.0823559476269616,2.521238406499227,0.8524882316589355
15,0.08559835851192474,2.4496193594402738,0.8516608238220215
16,0.07839979297584958,2.5634499655829535,0.8499298095703125
17,0.0794468171066708,2.3772320085101657,0.8509393692016601
18,0.08423805567953321,2.5157948997285633,0.8491115570068359
19,0.09126622676849365,2.5266123480266995,0.8518070220947266
20,0.08075662652651469,2.396736886766222,0.8552997589111329
21,0.08945753971735636,2.525456335809496,0.850920581817627
22,0.08884280655119155,2.3301176759931774,0.8567842483520508
23,0.07501376734839546,2.3397944105996027,0.8567434310913086
24,0.08964803881115384,2.3400678502188788,0.8519780158996582
25,0.0710495607720481,2.317544592751397,0.8525554656982421
26,0.0799041661951277,2.315335671106974,0.854129695892334
27,0.06966494818528493,2.1512316862742105,0.8478561401367187
28,0.08573329382472568,2.5209943188561335,0.8527626037597656
29,0.06923441489537557,2.3134312364790173,0.845552635192871
30,0.0910864962471856,2.913351363605923,0.8493295669555664
31,0.08266294399897257,2.344607883029514,0.8464899063110352
32,0.07663550708029006,2.3018339342541165,0.8417861938476563
33,0.08603137102391985,2.3359729184044733,0.8533575057983398
34,0.08226731949382358,2.5000107288360596,0.8481822967529297
35,0.07266146408187019,2.2504897250069513,0.8475881576538086
36,0.07575302984979418,2.249668452474806,0.8502252578735352
37,0.08505267434649998,2.3566707372665405,0.8463197708129883
