epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.010214945528423414,0.10340787190943956,0.11130774021148682,0.10841435864567757,0.03038666066713631
2,0.010384187841555103,0.10361810401082039,0.1129622757434845,0.11008736118674278,0.03042218806222081
3,0.009761875262483954,0.10337620694190264,0.11546948552131653,0.11261608004570008,0.03024032062385231
4,0.010392795980442316,0.10317491926252842,0.11478690057992935,0.11190738677978515,0.030367262824438513
5,0.01055349363014102,0.10322795063257217,0.11126700043678284,0.10841028466820717,0.03023964921012521
6,0.010685150715289637,0.10328876879066229,0.11391573399305344,0.11108595952391624,0.03027227590791881
7,0.00975529132410884,0.10320617631077766,0.11548664420843124,0.1126624159514904,0.030128731369040908
8,0.009613556833937765,0.1027549933642149,0.11157362163066864,0.1087146021425724,0.02992576640099287
9,0.01056903846329078,0.10292973276227713,0.11630173027515411,0.1134879693388939,0.029932291596196592
10,0.009922458638902754,0.10257847234606743,0.11644625663757324,0.11361684128642083,0.029941205237992107
11,0.009799045365070924,0.10238667391240597,0.11662401258945465,0.11376116275787354,0.029765456379391254
12,0.010148848121752962,0.1023336611688137,0.11122962087392807,0.10834652036428452,0.029637554264627396
13,0.01012120068189688,0.10215739998966455,0.11497417837381363,0.11216284781694412,0.029683728259988128
14,0.010135801532305777,0.10217337962239981,0.11332740634679794,0.11049552485346795,0.02974485612940043
15,0.010309924971079455,0.10241511836647987,0.11310972273349762,0.1102558434009552,0.029599808831699194
16,0.009955086681293324,0.10219945665448904,0.11316613852977753,0.11030093654990196,0.02958139111287892
17,0.010055233084131032,0.10207535605877638,0.11208394169807434,0.10922695547342301,0.029411870648618787
18,0.010220962448511273,0.1016856525093317,0.11100514978170395,0.10813583508133888,0.029278076812624933
19,0.009799956245115028,0.10167768225073814,0.11097048968076706,0.10813104510307311,0.029391599632799626
20,0.009496528172167017,0.10165413655340672,0.11450090259313583,0.11168182492256165,0.029329879838041962
21,0.010674667166313156,0.10174743831157684,0.11073896288871765,0.10789614990353584,0.02932594818994403
22,0.009693974448600784,0.1016143336892128,0.11234524846076965,0.10948294252157212,0.02917047154624015
23,0.009936765517340972,0.10144764743745327,0.11458012461662292,0.11175120249390602,0.029194590309634803
24,0.010085517715197057,0.10160571988672018,0.1087353527545929,0.10586705729365349,0.02923883501207456
25,0.0106708871840965,0.10162169206887484,0.10904726386070251,0.10616378933191299,0.029297016083728523
26,0.0098974856256973,0.10128720384091139,0.1097903624176979,0.10686799511313438,0.029055716202128677
27,0.010465484246378765,0.10136688780039549,0.1137198656797409,0.11090369671583175,0.02893841518089175
28,0.010415386047679932,0.1014546100050211,0.1093926727771759,0.10651382505893707,0.02910923578310758
29,0.010460619593504816,0.1013917913660407,0.110506571829319,0.10765535905957221,0.029152117529883982
30,0.010056285763857887,0.10105736833065748,0.11245701462030411,0.1096156120300293,0.029037939081899822
31,0.010280746669741348,0.10118038672953844,0.11217477917671204,0.10934697687625886,0.028962226398289204
32,0.009283415478421375,0.10114393942058086,0.11331076920032501,0.1104606844484806,0.02905524321831763
33,0.009944450203329324,0.1010811235755682,0.11122341454029083,0.10840908363461495,0.028887166385538877
34,0.01011224186513573,0.1012020530179143,0.110325388610363,0.10750274136662483,0.028992949018720536
35,0.009853159473277629,0.10098259802907705,0.11489244550466537,0.11205462738871574,0.02885045763105154
36,0.010087407031096517,0.10079703573137522,0.11194382607936859,0.1090989127755165,0.028882313915528358
37,0.0104320841957815,0.10094258561730385,0.11088895052671432,0.10802523717284203,0.02881702797021717
38,0.009775052953045815,0.10080351866781712,0.11536669731140137,0.11254004091024399,0.028886099974624813
39,0.009724959422601386,0.10081729851663113,0.11116671562194824,0.10832819789648056,0.028657197137363255
40,0.009680817316984757,0.10068015847355127,0.111930713057518,0.10907966196537018,0.028761427500285208
41,0.010010507132392377,0.10080468095839024,0.11116190999746323,0.10828233957290649,0.02871809611096978
42,0.010207093547796831,0.10070734098553658,0.1090281754732132,0.1061564989387989,0.02886161159258336
43,0.009677671297686175,0.10064978618174791,0.11198738217353821,0.10912900492548942,0.028744826558977365
44,0.010534677101531997,0.10091370157897472,0.11054494976997375,0.107670758664608,0.028842298220843075
45,0.009454760339576752,0.10049776453524828,0.11052704602479935,0.10769458636641502,0.028713996009901165
46,0.010348932311171666,0.10060324147343636,0.11019193381071091,0.10732540041208267,0.028752872021868825
47,0.010436629643663764,0.10055736172944307,0.10964706540107727,0.10677684172987938,0.028721246216446162
48,0.010315036680549384,0.10062874481081963,0.11437879502773285,0.11155714243650436,0.0287387304357253
49,0.00984203396947123,0.10055260546505451,0.11436286568641663,0.11154139414429665,0.02868149479618296
50,0.010561717988457531,0.10058539733290672,0.11035902798175812,0.1075117327272892,0.02866460874211043
51,0.009957271325401962,0.10043640527874231,0.11117669194936752,0.10832193046808243,0.0285918083274737
52,0.010617961717071012,0.10069471783936024,0.11185653507709503,0.10902263671159744,0.028794986859429626
53,0.009675793262431398,0.10051802359521389,0.10781261324882507,0.10489689260721206,0.028580608940683306
54,0.009814547369023785,0.10034669376909733,0.10992665588855743,0.10706437975168229,0.028542761062271892
55,0.009098086570156738,0.10045685712248087,0.10849348455667496,0.10561373829841614,0.028643513727001847
56,0.00933829448185861,0.1003211010247469,0.10907340794801712,0.10621838048100471,0.028489514626562594
57,0.009769998939009383,0.10032589733600616,0.11242883652448654,0.10961286351084709,0.028538208757527172
58,0.010302573244553059,0.10053473152220249,0.11669409275054932,0.113868248462677,0.02866551880724728
59,0.009608067391673103,0.1003178684040904,0.11138096451759338,0.10857864320278168,0.028521441947668792
60,0.010613146587274969,0.10052351653575897,0.10955650359392166,0.10668538510799408,0.028702921827789395
61,0.009903322160243987,0.10023307986557484,0.11086621880531311,0.10799312517046929,0.028472475684247912
62,0.010552857449511066,0.10042016860097647,0.1151101142168045,0.11228653565049171,0.028691985865589232
63,0.009637888742145152,0.10026198718696833,0.10895782709121704,0.10605263039469719,0.028444030892569572
64,0.010203760850708931,0.10036360565572977,0.11486561596393585,0.11204617023468018,0.028499612328596415
65,0.010352178598986938,0.1003645472228527,0.1145266592502594,0.11172368079423904,0.028482976439408957
66,0.009823665488511324,0.10036084987223148,0.11114989966154099,0.10826562866568565,0.02857236467534676
67,0.010525465098908171,0.10035271476954222,0.10982747375965118,0.10694208592176438,0.02860663438914344
68,0.009677396051120012,0.10017582681030035,0.1146111935377121,0.1117734968662262,0.02848099232651293
69,0.010032544005662202,0.10031005553901196,0.11225639283657074,0.1093792125582695,0.0287042829208076
70,0.009317532839486376,0.10011496115475893,0.11125253885984421,0.10840965062379837,0.028414223692379892
71,0.010654089553281666,0.10056375339627266,0.11012570559978485,0.10727065801620483,0.028590117674320938
72,0.009791853511705995,0.10022427421063185,0.11438257992267609,0.11154386475682258,0.0284888606518507
73,0.010156117659062148,0.10035129450261593,0.1103140264749527,0.1074698768556118,0.02846557244192809
74,0.010286467592231929,0.10009938757866621,0.11373481154441833,0.11090888231992721,0.028337098145857453
75,0.010062899882905185,0.10010883118957281,0.10921906679868698,0.10634611323475837,0.028456553258001803
76,0.01008936321013607,0.10027907975018024,0.1090664193034172,0.1061681978404522,0.028476961539126933
77,0.010819373076083138,0.10005992278456688,0.11380747705698013,0.11097338274121285,0.028358545736409724
78,0.010594111919635907,0.1002685260027647,0.10727353394031525,0.10439951419830322,0.02846164668444544
79,0.010294121486367658,0.10025898646563292,0.11064662039279938,0.10778893753886223,0.02846757451770827
80,0.009877349674934522,0.10009832121431828,0.10839223861694336,0.10553779527544975,0.028467487264424562
81,0.010651088581653312,0.10033135302364826,0.11102897673845291,0.10820843800902366,0.028511731931939722
82,0.010264354979153723,0.10026136599481106,0.11220978200435638,0.1093810498714447,0.028415101952850817
83,0.010171336960047484,0.10014928039163351,0.10859481245279312,0.10570950880646705,0.028501745115499945
84,0.010124945169081911,0.10003887582570314,0.10893417149782181,0.10609443932771682,0.028415371268056332
85,0.00952533435774967,0.10011844430118799,0.11018669605255127,0.1073189839720726,0.028371596871875227
86,0.010387777857249602,0.10002746433019638,0.10854501277208328,0.10570053383708,0.028319572354666887
87,0.009382843639468775,0.10012608114629984,0.11139693856239319,0.1085666187107563,0.028414283704478294
88,0.010004921501968056,0.1002076668664813,0.10892064869403839,0.10602655783295631,0.02839131311047822
89,0.00913647559355013,0.09987243637442589,0.1112748235464096,0.10843051448464394,0.02820309482049197
90,0.01026902599260211,0.1003078781068325,0.11240285634994507,0.10956970304250717,0.028569889371283352
91,0.0103150611219462,0.10012494213879108,0.11110490560531616,0.10826144739985466,0.028382089803926647
92,0.01013300035847351,0.1001623198390007,0.10834494233131409,0.10547440871596336,0.02859048212412745
93,0.009217988111777231,0.09995968826115131,0.10913659632205963,0.10632078722119331,0.028335003275424243
94,0.01014037088607438,0.09982991218566895,0.11359789967536926,0.11074416115880012,0.02823207180481404
95,0.010017194651300087,0.09997483901679516,0.11239197850227356,0.1095383606851101,0.028430051077157258
96,0.009942353423684835,0.1000406639650464,0.1124880313873291,0.10966919958591462,0.028392852644901722
97,0.010353257547831164,0.10011080838739872,0.11042314767837524,0.10752943977713585,0.028396551869809626
98,0.010658912133658304,0.10017975233495235,0.11129972338676453,0.10848030149936676,0.028406644181814045
99,0.00990941222407855,0.09998118318617344,0.10931088030338287,0.10644541531801224,0.028348585963249205
100,0.010159940604353324,0.09993262030184269,0.10750531405210495,0.10462046787142754,0.028318269562441857
