epoch_in_phase,train_bd,train_full,test_full,test_step
1,0.3323814781010151,0.3324477348476648,0.12362634688615799,0.121931242197752
2,0.03983913170173764,0.0399182990193367,0.08383338004350663,0.08266383714973927
3,0.02246286714449525,0.022504258435219526,0.08610373884439468,0.08544379517436028
4,0.0179315057490021,0.01796422842890024,0.06392647847533225,0.06350868210196495
5,0.016811538403853774,0.01684376783668995,0.08887447118759155,0.08606973215937615
6,0.015899964096024632,0.015927317086607218,0.06190653964877128,0.061362678185105324
7,0.01465979458298534,0.014684274978935718,0.09959704130887985,0.09517644815146924
8,0.01397658359259367,0.014004781655967236,0.04422115832567215,0.043684495612978935
9,0.01347651452757418,0.013498863112181425,0.0759754866361618,0.07364912681281567
10,0.012943358831107617,0.012970313383266329,0.0658625453710556,0.06443222284317017
11,0.012442122348584234,0.012465553032234311,0.11388906240463256,0.10346783086657524
12,0.011976736197248102,0.011998057318851351,0.1682122230529785,0.15843632325530052
13,0.01207314939238131,0.012092434382066131,0.07670356780290603,0.07439736649394035
14,0.012419320000335575,0.012441192567348481,0.0902350440621376,0.08622092321515083
15,0.011591612980701028,0.011609739018604159,0.04971397370100021,0.048987714126706126
16,0.012583453343249857,0.012600735202431679,0.1434450089931488,0.13139056980609895
17,0.011071271784603596,0.011087423376739024,0.10791532397270202,0.10219713196158409
18,0.011005838918499648,0.011024033930152655,0.048057281970977785,0.04710682079195976
19,0.01120520754251629,0.011221239855512977,0.0743117704987526,0.06983479905873537
20,0.010282230298034847,0.010295588383451104,0.048710786551237104,0.047389876618981364
21,0.008817075302358717,0.008831211179494858,0.04765780121088028,0.04688435323536396
22,0.008498029904440046,0.008511959249153734,0.0466312438249588,0.043673565350472926
23,0.00858226691139862,0.008598178159445524,0.045932494848966596,0.044032898992300035
24,0.008330442626029253,0.008343574916943907,0.05652079805731773,0.054875876158475875
25,0.008248191103339195,0.008261394500732423,0.03922022506594658,0.0380333412066102
26,0.008407294934149831,0.008418787224218249,0.03842128291726112,0.03786383606493473
27,0.00835658111376688,0.008367925137281417,0.03647043406963348,0.03595686387270689
28,0.008049627970904112,0.008061099331825972,0.0406118668615818,0.03994188413023949
29,0.008109368411824107,0.00811974094249308,0.038601815700531006,0.03795106656849384
30,0.008388226968236268,0.008400896983221173,0.043127083033323285,0.04160227544605732
31,0.008307558754459023,0.00831938253249973,0.03458569124341011,0.03338629759848118
32,0.007806166233494878,0.007817349024116993,0.04278968647122383,0.04148815155029297
33,0.00799769937992096,0.00800961717031896,0.03490576222538948,0.03381051741540432
34,0.008039464137982576,0.008049511956050992,0.042678167670965196,0.04113397669047117
35,0.007972832664381712,0.00798311757389456,0.032359027117490766,0.03160537395626307
36,0.007866547133307904,0.007877676165662706,0.03207497149705887,0.03167370554059744
37,0.007889404611196369,0.007900942303240299,0.0316251128911972,0.030455788224935533
38,0.007979114349000156,0.007989724725484848,0.03510678112506867,0.03445470083504915
39,0.008726983785163612,0.00873697567731142,0.033549212664365766,0.03274538330733776
40,0.00829886673949659,0.008308435743674635,0.033457038551568986,0.032806001417338845
41,0.007205002289265394,0.007214446365833282,0.032152329385280606,0.031297953687608245
42,0.007090204977430403,0.007099122111685574,0.032851551473140714,0.03207585267722607
43,0.007038797093555331,0.007047653361223638,0.031376435235142705,0.03097781050950289
44,0.007117748470045626,0.007127329730428756,0.045715159922838214,0.043928505554795265
45,0.0070758225931786,0.0070843147346749905,0.032433122396469116,0.03185156147927046
46,0.006916077439673245,0.006923550786450505,0.04078088849782944,0.039392548613250256
47,0.007034717875067145,0.007042143563739956,0.029603418335318564,0.029010075442492962
48,0.006916151391342282,0.006924706837162375,0.032567836344242096,0.03196062758564949
49,0.006935278081800789,0.006943470286205411,0.037177955359220506,0.036489637941122054
50,0.007501330887898803,0.007509121159091592,0.030791820585727693,0.02999972101300955
51,0.007113072837237269,0.007120867678895593,0.030799634754657745,0.030058263093233107
52,0.006752560317981988,0.006761248596012593,0.03662473112344742,0.03593552101403475
53,0.007154803748708218,0.007163517270237207,0.030674276128411292,0.029864169396460055
54,0.006836508619599045,0.006844537472352386,0.04364477694034576,0.04202507119625807
55,0.006731797412503511,0.006739549315534532,0.03023682124912739,0.029178094249218703
56,0.0066231311159208415,0.006630759267136454,0.0319158211350441,0.031119156926870346
57,0.006703950874507428,0.0067117192782461645,0.03584693968296051,0.034911159500479697
58,0.0068265095329843465,0.0068337057251483205,0.031712693721055986,0.030892247632145882
59,0.006541058698203415,0.006548559106886387,0.03143776170909405,0.030817168392241003
60,0.006589812997262925,0.006597681227140129,0.039305345714092256,0.03841014444828034
61,0.006386797865852714,0.00639367955736816,0.0334675058722496,0.032473999075591564
62,0.006271398023236543,0.006278727599419653,0.029234445467591286,0.0288309995085001
63,0.0063509300723671915,0.006357616325840354,0.02947065457701683,0.02869617234915495
64,0.006333144556265324,0.006339815095998347,0.03395349755883217,0.03322616092860699
65,0.006287170557770878,0.006294047506526112,0.028518803417682648,0.027999148406088352
66,0.006297253251541406,0.006304022995755077,0.03285062611103058,0.03202917594462633
67,0.006275563817471266,0.0062827163375914095,0.027286198735237122,0.026814992371946574
68,0.006249966926407069,0.006256987806409597,0.029623374342918396,0.029002787135541438
69,0.006163013672921807,0.006170179485343397,0.028990090638399125,0.028050832729786635
70,0.006287702866829932,0.006294456101022661,0.03330830931663513,0.03219660170376301
71,0.006254206055309623,0.006260675913654268,0.03166188485920429,0.03105192881077528
72,0.006221210416406393,0.006227849517017603,0.031811229139566424,0.03099939540028572
73,0.006088996443431824,0.006095775705762208,0.028636616468429566,0.02808334246277809
74,0.006243087411858142,0.006250037113204598,0.029968927800655364,0.029508219249546528
75,0.006121339607052505,0.006127760140225291,0.039929081499576566,0.03865007251501083
76,0.006094319582916796,0.006101344642229378,0.03432629778981209,0.033377870954573154
77,0.0061452322010882195,0.006151762790977955,0.030182860046625137,0.029624533280730246
78,0.006101478706113994,0.00610792743973434,0.02978290542960167,0.02920585233718157
79,0.006119011384434998,0.006125525641255081,0.040773642063140866,0.0393633646517992
80,0.006324552833102643,0.006331016798503697,0.03463045507669449,0.03376057058572769
81,0.0060113287786953155,0.00601787231862545,0.03166811838746071,0.03094213504344225
82,0.005879782964475453,0.00588605955708772,0.02759258896112442,0.026959041971713303
83,0.005875430442392826,0.005881701200269163,0.027832897379994392,0.02737036030739546
84,0.005923234368674457,0.005929364217445254,0.02779371589422226,0.027214097511023282
85,0.005922183592338115,0.005928210471756757,0.030772489309310914,0.03024296697229147
86,0.005941643021069467,0.0059479427291080356,0.029345190152525902,0.028837316669523716
87,0.005893354301806539,0.005899628065526486,0.02951960600912571,0.028928149417042734
88,0.005874722343869507,0.005881187412887812,0.029009324684739112,0.028471956104040144
89,0.005827108984813094,0.005833330797031522,0.028946734964847565,0.02832278363406658
90,0.005983504243195057,0.005990038393065333,0.028102637454867362,0.027477759569883346
91,0.006083252164535225,0.0060897755669429895,0.02837698645889759,0.027887381929904222
92,0.005881512607447803,0.005887758522294462,0.030296303704380988,0.02975294042378664
93,0.005896510344464332,0.0059026781469583515,0.027837930992245675,0.027388011179864405
94,0.005882985070347786,0.005888885399326682,0.028572096303105355,0.028054570704698564
95,0.00583116365596652,0.005837098066695035,0.030999230220913887,0.030301018990576266
96,0.005816980353556573,0.0058231069007888435,0.02731856070458889,0.02680186092853546
97,0.005811440283432603,0.005817618127912283,0.031428706273436545,0.03061825469136238
98,0.00583925572456792,0.00584558101836592,0.028089125454425812,0.02742743680253625
99,0.005888797359075397,0.005894585163332522,0.029282648116350174,0.028715554662048816
100,0.005819540014490485,0.005825615394860506,0.030316079407930373,0.029735935777425768
101,0.005762780976947397,0.005768781201913953,0.0293538611382246,0.028720916733145713
102,0.005739350474905223,0.005745548545382917,0.027332309260964395,0.026845808755606413
103,0.005719113799277693,0.005725010391324758,0.031445155292749404,0.030740409344434737
104,0.00574237426975742,0.0057483087060973045,0.028304984048008918,0.027632601764053105
105,0.005765813991893083,0.005771672609262169,0.028599472343921663,0.02796645425260067
106,0.005735085366759449,0.0057407338870689275,0.028099752962589264,0.027582538332790136
107,0.005724856888409704,0.005731042544357479,0.029067139700055124,0.028401147481054066
108,0.005746696419082582,0.005752517003566026,0.030097880214452744,0.029498630240559577
109,0.005699991795700044,0.00570583175867796,0.028546974807977677,0.027887032944709064
110,0.0057385328435339035,0.005744366743601859,0.029997003823518754,0.029286594092845918
111,0.005780615787953139,0.005786524899303913,0.029910612851381302,0.029362985268235206
112,0.00572734025772661,0.00573310365434736,0.02886311076581478,0.028247902523726224
113,0.005719908731989563,0.005725965416058898,0.028511790558695793,0.027899684999138117
114,0.00573333710199222,0.005739036505110562,0.02964056096971035,0.02895590219646692
115,0.005742898311000317,0.005748686054721475,0.030186891555786133,0.02934779217466712
116,0.005734574757516384,0.005740297981537879,0.028053028136491777,0.02745623970404267
117,0.005697051004972309,0.005702803889289498,0.028279077634215354,0.027711253333836793
118,0.005682767969556152,0.005688741174526513,0.02724602445960045,0.026645433623343706
119,0.0056940615107305345,0.005699675437062979,0.02994043454527855,0.029207263477146625
120,0.005709076563362032,0.005715043283998966,0.02774476893246174,0.02727832516655326
121,0.0056512182368896905,0.005656690639443696,0.030288930237293243,0.029657863304018973
122,0.005702329778578132,0.005708253919146955,0.027692925184965134,0.026997982095927
123,0.0056984469830058514,0.005704255914315582,0.028646380454301835,0.028028058633208276
124,0.005609220019541681,0.0056149407755583525,0.028467440232634544,0.02780226368457079
125,0.00563151715323329,0.005637213750742376,0.028604210168123246,0.028024125210940838
126,0.005617629117332399,0.00562329979147762,0.02811412960290909,0.02756077453494072
127,0.005626945216208696,0.005632787081412971,0.029143460839986802,0.028593478538095952
128,0.005682720341719687,0.0056882139528170225,0.029024495184421538,0.028288698010146617
129,0.005677174706943333,0.005682909418828786,0.028974196687340737,0.02839329505339265
130,0.005627463785931468,0.005633107596077025,0.029307664185762406,0.028751655034720897
131,0.005651096324436366,0.005656848498620093,0.02874135822057724,0.028159104622900485
132,0.005631524119526148,0.005637257173657417,0.0280171986669302,0.02745628176257014
133,0.005643419011030346,0.0056492561707273126,0.028497178107500076,0.027896586153656245
134,0.0055805969214998185,0.005586092779412866,0.027992428839206697,0.02739637142047286
135,0.005640055595431476,0.005645755655132234,0.02861037999391556,0.02801844585686922
136,0.005632781162858009,0.005638618557713926,0.02935524024069309,0.028697301354259252
137,0.005592260246630758,0.005597819923423231,0.02779945284128189,0.02716684030368924
138,0.005580049250274896,0.005585654429160059,0.02804339863359928,0.027499526087194682
139,0.00559516770998016,0.005600729607976973,0.02800779528915882,0.027518877144902944
140,0.0055936507624574005,0.005599150783382356,0.028213521093130113,0.027613238077610732
141,0.00558239369885996,0.00558804334141314,0.029246126487851142,0.0286558579839766
142,0.005571129804011434,0.0055768899619579315,0.028865090012550353,0.028298814930021763
143,0.005624582064338028,0.005630589253269136,0.029091015085577966,0.028588375933468343
144,0.005577484034001827,0.005583072872832417,0.02961921878159046,0.029037590883672238
145,0.0055952131212688985,0.0056010382017120715,0.028305524587631227,0.02765434794127941
146,0.00559124503750354,0.005597065854817629,0.02851657196879387,0.02793741011992097
147,0.005562442024238407,0.005567928589880466,0.028329410031437872,0.02774663794785738
148,0.00559349476126954,0.005599076766520739,0.02783815488219261,0.02714543033391237
149,0.0055717639718204735,0.005577670852653682,0.02829607203602791,0.02769911101087928
150,0.0055957723921164874,0.005601365235634148,0.02808952480554581,0.027499138824641705
