epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,full_loss_1,1,0.2378355860710144,0.24353505671024323,0.34971126914024353,0.8118110299110413,0.01,0.002378355860710144,1.4489449501037597,58.41799079047309,2.357282829284668,0.004856414135362835,False
2,full_loss_1,2,0.094729945063591,0.0964803472161293,0.14000248908996582,0.7860286235809326,0.01,0.0009472994506359101,1.0705180274115669,35.25075022379557,1.1383991241455078,-0.048915201844503965,False
3,full_loss_1,3,0.04194856062531471,0.04158548265695572,0.06310106068849564,0.5829411149024963,0.01,0.0004194856062531471,1.1458916876051162,33.749184714423286,1.07681303024292,0.2542135511630946,False
4,full_loss_1,4,0.020644936710596085,0.018279874697327614,0.03853287175297737,0.6194182634353638,0.01,0.00020644936710596085,1.1062243885464138,34.211529625786675,1.0727638244628905,0.2505587941069185,False
5,full_loss_1,5,0.01197858527302742,0.008140964433550835,0.03253640979528427,1.0094521045684814,0.01,0.0001197858527302742,1.0027021672990588,32.00235388014052,0.90068359375,0.3904266330846508,False
6,full_loss_1,6,0.0187174491584301,0.006945306435227394,0.07314324378967285,1.1797724962234497,0.01,0.000187174491584301,0.8694413026173909,22.51235686408149,0.9531710624694825,0.6406658479273529,False
7,full_loss_1,7,0.017220964655280113,0.0065666744485497475,0.06735721230506897,1.0298131704330444,0.01,0.00017220964655280114,0.6109146727455987,13.802295049031576,0.545669412612915,0.9042823902308849,False
8,full_loss_1,8,0.01336665265262127,0.005336336325854063,0.05181627348065376,0.8398648500442505,0.01,0.0001336665265262127,0.7404905743069119,13.20267783270942,0.9881915092468262,0.6761434989329703,False
9,full_loss_1,9,0.011223108507692814,0.004252358805388212,0.04424123838543892,0.8924393653869629,0.01,0.00011223108507692814,0.43969080713060166,11.954450395372179,0.58446044921875,0.7191418615876114,False
10,full_loss_1,10,0.008139128796756268,0.003286405699327588,0.03148004412651062,0.6734147071838379,0.005,4.0695643983781336e-05,0.41185117032792834,10.163788636525473,0.7427016735076905,0.3210683640654226,False
11,full_loss_1,11,0.008707410655915737,0.003446175018325448,0.03407758101820946,0.6137027144432068,0.005,4.3537053279578686e-05,0.4223871257570055,8.070551819271511,0.7267380237579346,0.596326732716529,False
12,full_loss_1,12,0.008901013061404228,0.0035504295956343412,0.034198928624391556,0.8087918162345886,0.005,4.4505065307021145e-05,0.33620510233773127,6.572482585906982,0.5464689254760742,0.569630177107054,False
13,full_loss_1,13,0.010472197085618973,0.003980962093919516,0.04147830605506897,0.692089855670929,0.005,5.2360985428094864e-05,0.3478135559293959,6.220532152387831,0.804295539855957,0.958813685023228,False
14,full_loss_1,14,0.009613173082470894,0.0036417520605027676,0.03702264279127121,0.9970628023147583,0.005,4.806586541235447e-05,0.28773669136895075,6.089868254131741,0.6082245826721191,0.7241403600770193,False
15,full_loss_1,15,0.009875372983515263,0.003771767718717456,0.039033226668834686,0.6297866702079773,0.005,4.937686491757632e-05,0.39571694533030194,6.993700133429633,0.9165458679199219,-0.5412872145408634,False
