epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.07157504459610209,0.09248580504208803,0.08855488896369934,0.08581512272357941,0.016058179861283862
2,0.05672595510259271,0.0799085097387433,0.05170276015996933,0.0499843567609787,0.01123907626606524
3,0.050605229171924296,0.07036082586273551,0.04239658638834953,0.041651055589318274,0.009206030060886406
4,0.04024161659181118,0.06056174170225859,0.07122346758842468,0.06895446181297302,0.0076404183317208664
5,0.035174018680118026,0.0620446945540607,0.06287220120429993,0.06086023896932602,0.007146941253449768
6,0.030849824356846512,0.05755819985643029,0.055936411023139954,0.05375548638403416,0.006228486023610457
7,0.03110405660700053,0.059273488353937864,0.05754103884100914,0.05555567517876625,0.006117054744390771
8,0.03218642442952842,0.06058935122564435,0.04876936972141266,0.04670322127640247,0.006173491399385967
9,0.033173732343129814,0.05969871021807194,0.04905305802822113,0.04718652851879597,0.006674582493724301
10,0.03003351667430252,0.0617118333466351,0.06334948539733887,0.06115446500480175,0.005727229252806864
11,0.032266921293921766,0.05724037764593959,0.04168582707643509,0.04015914052724838,0.005513994718785398
12,0.034160574828274545,0.061100694350898266,0.06045874208211899,0.05798521973192692,0.0061525390919996426
13,0.031124605017248543,0.06212906772270799,0.06814837455749512,0.06572243347764015,0.0058948353311279785
14,0.03618434502277523,0.06068782042711973,0.0757673978805542,0.07337822131812573,0.00565818760660477
15,0.03200958343222737,0.05482879700139165,0.06838315725326538,0.06614019982516765,0.005966223721043207
16,0.03194402370136231,0.058336516842246056,0.07710863649845123,0.07462658360600471,0.00553507536824327
17,0.03211515918374062,0.058523543644696474,0.0638231635093689,0.061582010984420774,0.005514041319838725
18,0.027684624865651132,0.05709838215261698,0.056363269686698914,0.05389658957719803,0.005164817167678848
19,0.028943054692354052,0.057000582572072744,0.057575102895498276,0.05527892634272576,0.004970108222914859
20,0.03052133892197162,0.0648818351328373,0.06466957181692123,0.06134621910750866,0.0055178804264869544
21,0.028880551911424846,0.053835302125662565,0.04812619090080261,0.04606824070215225,0.0054175768891582265
22,0.023543338244780897,0.046965156216174364,0.0547773651778698,0.05222637467086315,0.004517381492769345
23,0.0216918490245007,0.059139295015484095,0.05884798616170883,0.05641452595591545,0.004809149642824195
24,0.021202991635072978,0.053213716484606266,0.06096503138542175,0.0586133249104023,0.004663506749784574
25,0.019543265365064143,0.06042462307959795,0.0660572499036789,0.06318501494824887,0.004497140651801601
26,0.016296288289595395,0.05124610662460327,0.06522182375192642,0.06224159821867943,0.004058481180982199
