epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.15684043280780316,0.5058336332440376,0.461286723613739,0.40884300172328947,0.1835560613166308
2,0.21201464184559882,0.3168749772012234,0.2076481729745865,0.18120095133781433,0.054010911018121985
3,0.1865830893162638,0.22042477689683437,0.16167673468589783,0.13976631686091423,0.022056881280150265
4,0.16091644405387343,0.18205432780086994,0.18056517839431763,0.15659218952059745,0.017540520324837418
5,0.15668364334851503,0.17801043391227722,0.15805085003376007,0.13692222982645036,0.01612010725075379
6,0.15583049175329505,0.17764153331518173,0.15252742171287537,0.13221353031694888,0.014436490240041167
7,0.15495485581923277,0.17052705772221088,0.161990687251091,0.14042060300707818,0.014048633340280503
8,0.15300668554846197,0.17105400003492832,0.15443244576454163,0.13383170515298842,0.013493460771860555
9,0.15075001190416515,0.17047080025076866,0.14892512559890747,0.12905862350016833,0.013251370505895466
10,0.14870945473667235,0.1678115352988243,0.15111902356147766,0.1309311356395483,0.013310910109430552
11,0.14561893322970718,0.16512886062264442,0.15536564588546753,0.13454640693962575,0.013218932412564754
12,0.14350356929935515,0.16850162856280804,0.14883123338222504,0.1288462545722723,0.01318762598093599
13,0.14226448433473707,0.16523578576743603,0.14663802087306976,0.12690654583275318,0.01300926206749864
14,0.14046839058864863,0.16474018059670925,0.14717461168766022,0.12729938179254532,0.013102781429188326
15,0.1398111443500966,0.16383759677410126,0.14478445053100586,0.12524235136806966,0.012905345537001267
16,0.1397295760922134,0.16251755878329277,0.14225327968597412,0.12306101769208908,0.012785483303014189
17,0.13521587904542684,0.16095930896699429,0.14243319630622864,0.12299266345798969,0.012877992453286424
18,0.1328524284530431,0.15857281163334846,0.1460106372833252,0.1262124314904213,0.01297650033957325
19,0.1308231996372342,0.15654734522104263,0.1481611132621765,0.1278332971036434,0.012980225851060822
20,0.12976975846104324,0.15519556403160095,0.14057552814483643,0.12146354001015425,0.012919984961627051
21,0.12583816763944924,0.15252629108726978,0.13403281569480896,0.11590872444212437,0.012695811974117533
22,0.12495736291166396,0.15387972258031368,0.13679280877113342,0.11815909091383218,0.012459621054586024
23,0.12115368151571601,0.1474638469517231,0.1294095665216446,0.11187962107360364,0.012335653841728345
24,0.11889116785023361,0.1461528204381466,0.12763267755508423,0.11033157706260681,0.012205523933516815
25,0.11746137094451115,0.1436578556895256,0.13249921798706055,0.1142869733273983,0.011874269391410053
26,0.11388673710171134,0.1416824869811535,0.12580733001232147,0.10890677571296692,0.011718995356932282
27,0.11199413328431547,0.13913289550691843,0.12183324247598648,0.10536574423313141,0.011496859189355746
28,0.10956736148800701,0.13671347964555025,0.12112657725811005,0.1047706849873066,0.01121690619038418
29,0.10614610976772383,0.13436591811478138,0.1194622665643692,0.10305661484599113,0.011297446669777856
30,0.10423577406909317,0.13140755891799927,0.11731307208538055,0.10123801752924919,0.011072471068473533
31,0.10426916270516813,0.1318206936120987,0.11868707835674286,0.10261337272822857,0.010796971444506198
32,0.1046087672933936,0.1300836931914091,0.11952053755521774,0.10304210875183344,0.010584030192694627
33,0.1012152569834143,0.12745506782084703,0.1252862513065338,0.10753766708076,0.010422985581681133
34,0.10175389745272696,0.12789681367576122,0.12566295266151428,0.10817946456372737,0.010403512400807812
35,0.10234293086687103,0.12642101757228374,0.12542913854122162,0.10774410460144282,0.010415567888412625
36,0.10255439426982775,0.12836388684809208,0.11562459170818329,0.09935816898941993,0.010169301473069936
37,0.09912785589694977,0.11994949728250504,0.12414027750492096,0.10696430988609791,0.010048827884020284
38,0.10026583031285555,0.12419593054801226,0.1195758581161499,0.10279745645821095,0.009950240820762702
39,0.10093900470528752,0.12439860589802265,0.11564621329307556,0.09943291004747153,0.010015776942600496
40,0.10019717427203431,0.1262611085548997,0.11435530334711075,0.09803557507693768,0.009685100062051788
41,0.09743168340064585,0.12104765512049198,0.11331713199615479,0.09756409879773856,0.009439137368462979
42,0.09579616002738475,0.11893291212618351,0.11661502718925476,0.10017607565969229,0.009053324823617004
43,0.09505951600149273,0.11795558035373688,0.11183100938796997,0.09592056237161159,0.008981433318695053
44,0.09378075157292187,0.11675766110420227,0.11168323457241058,0.09587902687489987,0.00898924854118377
45,0.09374483965802938,0.1156072523444891,0.11215019226074219,0.09618870113044978,0.00877204247226473
46,0.0917637211154215,0.11566004995256662,0.11238943040370941,0.09632242918014526,0.008838074991945177
47,0.09242581117432565,0.11398161575198174,0.11219428479671478,0.09614523872733116,0.00875436803617049
48,0.0930926486151293,0.11600862629711628,0.11024755239486694,0.09455497823655605,0.008909274579491467
49,0.09263144178548828,0.11427040956914425,0.11104483902454376,0.09514583367854357,0.008542848014621995
50,0.09180561680113897,0.11237459257245064,0.11540564894676208,0.09889979064464569,0.008831393497530371
51,0.0960604096064344,0.1179073229432106,0.10938283056020737,0.09355363659560681,0.00869872466137167
52,0.09432134997332468,0.11615103483200073,0.11320659518241882,0.09723926484584808,0.008780153284897096
53,0.09235290669603273,0.11476781871169806,0.11005060374736786,0.09426676742732525,0.008745650821947493
54,0.09198126536794007,0.11245462112128735,0.11710086464881897,0.10011281706392765,0.008437711399164983
55,0.09257791865384206,0.1163736479356885,0.12779566645622253,0.10885385405272245,0.008882451316458173
56,0.09075957702007145,0.12149085849523544,0.10853312909603119,0.09305706191807986,0.00959247697610408
57,0.09040024431888014,0.11419397406280041,0.11206749081611633,0.09616188779473304,0.008501681231427938
58,0.09100330662913621,0.11370886396616697,0.11237737536430359,0.09611114226281643,0.008326322116772644
59,0.08906386329326779,0.11069895047694445,0.10856182128190994,0.09308457896113395,0.008517902751918882
60,0.090586081543006,0.11116242036223412,0.10839718580245972,0.09287132024765014,0.008098328014602885
61,0.08762474701507017,0.10838857293128967,0.10751190781593323,0.09209778010845185,0.007967119704699144
62,0.08732061048503965,0.10780216567218304,0.10832394659519196,0.09271943029016257,0.007811790978303179
63,0.08609483567997814,0.1070909509435296,0.10640707612037659,0.0910243533551693,0.007803366181906313
64,0.08628337344853207,0.1063863830640912,0.1079816073179245,0.09251933433115482,0.007812504476169125
65,0.08567564525874331,0.10547722969204187,0.10613398253917694,0.09084910899400711,0.007718401899910532
66,0.0860369433532469,0.10670460946857929,0.10610754787921906,0.09090504348278046,0.007689654183923267
67,0.0846959923976101,0.10452333185821772,0.10703116655349731,0.09150563850998879,0.007753793912706896
68,0.08633813560009003,0.10593477170914412,0.10877788811922073,0.09301231838762761,0.007484794096671976
69,0.08480262954253703,0.10438441019505262,0.10647229850292206,0.09107930958271027,0.007648002932546661
70,0.08436731515685096,0.10499544627964497,0.10577751696109772,0.0905093353241682,0.007557071212795563
71,0.08504824039991946,0.10522399935871363,0.10567471385002136,0.09046538937836886,0.007525774600799196
72,0.08365778566803783,0.10248092655092478,0.1058252602815628,0.09042819812893868,0.007538026498514228
73,0.08424121604766696,0.10463142488151789,0.10534817725419998,0.09013421386480332,0.0074435207265196365
74,0.08408608806785196,0.10311892628669739,0.10849528759717941,0.09268581569194793,0.007449559643282555
75,0.08336774564813823,0.10354379005730152,0.10537175834178925,0.09024329744279384,0.007401426890282892
76,0.08332965450827032,0.10360810533165932,0.10705307126045227,0.09145962633192539,0.007377497034030967
77,0.08329004823463038,0.10302473325282335,0.10428573191165924,0.08916449844837189,0.007312205465859733
78,0.08252857611514627,0.10273248516023159,0.10539742559194565,0.09009341821074486,0.00740643433528021
79,0.0831476065563038,0.10211739595979452,0.10523480176925659,0.08984902836382389,0.007263563209562562
80,0.08283023113617674,0.10352479293942451,0.10671074688434601,0.09133330024778843,0.007476652826881036
81,0.08245378397405148,0.10407369863241911,0.10373898595571518,0.08866461999714374,0.007207702033338137
82,0.0813199580879882,0.10017011594027281,0.10423222184181213,0.08912680372595787,0.007226480776444078
83,0.08141508304979653,0.10202625673264265,0.10457221418619156,0.08933501597493887,0.007134548376780003
84,0.08100822767009959,0.10011988133192062,0.10397325456142426,0.08880597930401564,0.0071498365781735625
85,0.08158171363174915,0.10154888313263655,0.10411964356899261,0.08903700560331344,0.007020150401513092
86,0.08186840505804867,0.10084962658584118,0.10424230992794037,0.0890765704214573,0.007051833649165928
87,0.08063448139000684,0.09971764869987965,0.10305371135473251,0.08802336417138576,0.007074165491212625
88,0.08109281663782894,0.10056880302727222,0.10450291633605957,0.08928017280995845,0.007131358390324749
89,0.08134089843370021,0.10090202651917934,0.10479168593883514,0.0895123215392232,0.00703228808415588
90,0.08047922371188179,0.09982902742922306,0.10269222408533096,0.08768997229635715,0.007011149669415318
91,0.08096278083976358,0.10002769716084003,0.10356873273849487,0.08854523189365864,0.0069512542599113655
92,0.08063966906629502,0.1005265386775136,0.1040472537279129,0.08888989426195622,0.00697216983535327
