epoch_in_phase,train_bd,train_full,test_full,test_step
1,0.6294381051324308,0.927557997405529,0.43536341190338135,0.38869938254356384
2,0.3566042550839484,0.3894396014511585,0.27350103855133057,0.244978666305542
3,0.18904991273302585,0.2280194889754057,0.18956144154071808,0.16992672197520733
4,0.10540578309446573,0.16898589208722115,0.17384319007396698,0.15671659186482428
5,0.09638231373392045,0.1377429123967886,0.1364753544330597,0.12256348729133607
6,0.09251319605391473,0.11226725857704878,0.12751029431819916,0.11524543557316065
7,0.09434053981676697,0.10434125456959009,0.12413812428712845,0.11197863407433033
8,0.09096242722589523,0.10154693480581045,0.12236897647380829,0.11062945686280727
9,0.09064676691778004,0.09941043332219124,0.1217275857925415,0.11009847149252891
10,0.08986829384230077,0.09968804521486163,0.12150555849075317,0.1099780946969986
11,0.09030809609685093,0.09944201726466417,0.12171352654695511,0.1101084254682064
12,0.08991512095090001,0.09832450747489929,0.12175936251878738,0.11008355002850294
13,0.08970225777011365,0.09860890405252576,0.12191323935985565,0.11035665348172188
14,0.08955716202035546,0.09836447145789862,0.1226070374250412,0.11075189895927906
15,0.08948128500487655,0.09876334108412266,0.12183420360088348,0.11027665510773658
16,0.08945807174313813,0.09823493380099535,0.1218152865767479,0.11013084799051284
17,0.08944439117331057,0.09793653339147568,0.12157551944255829,0.1100105557590723
18,0.08947146015707404,0.09831330738961697,0.12229509651660919,0.11050615571439266
19,0.0893956107320264,0.0978209925815463,0.12158790230751038,0.10995844937860966
20,0.08924683784134686,0.09773796610534191,0.12175620347261429,0.11016226802021264
21,0.08923792655114085,0.09809545520693064,0.12179853022098541,0.11015139780938625
22,0.08922045861836522,0.09785466268658638,0.12146640568971634,0.10988481603562832
23,0.0891463969135657,0.0976846320554614,0.12164275348186493,0.11001695655286312
24,0.08921904629096389,0.09817725140601397,0.12168833613395691,0.1100878281518817
25,0.08908537840470672,0.09776531532406807,0.12162014842033386,0.10997653566300869
26,0.08903730742167681,0.09776918031275272,0.12149058282375336,0.10992083624005318
27,0.08904088058043272,0.09774058777838945,0.12161189317703247,0.10997379664331675
28,0.08915548895020038,0.09778023231774569,0.12158684432506561,0.11002391986548901
29,0.08904948278795928,0.0976635618135333,0.12148258090019226,0.1098774679005146
30,0.0890056098345667,0.09763443563133478,0.12149989604949951,0.10989401508122683
31,0.08897999078035354,0.0975856315344572,0.12147000432014465,0.10988876670598983
32,0.08908763756044209,0.09741904772818089,0.12158991396427155,0.1099431648850441
33,0.0891466518631205,0.09814094984903932,0.121663898229599,0.1100880492478609
34,0.08898232919164002,0.0977061577141285,0.12152673304080963,0.10991404466331005
35,0.08903316245414317,0.09747830964624882,0.12145881354808807,0.10987639874219894
36,0.08889067254494876,0.09752548206597567,0.1214660257101059,0.10987810883671045
37,0.08901162997353822,0.09753964468836784,0.12144199013710022,0.10984401926398277
38,0.08888008408248424,0.09760912600904703,0.12148573994636536,0.10991344414651394
39,0.08892362976912409,0.09764101356267929,0.12172992527484894,0.11008020881563425
40,0.08889336115680635,0.09796218294650316,0.1215326115489006,0.10993491169065236
41,0.08886240196879953,0.09744737017899752,0.12141819298267365,0.10984296668320895
42,0.08887889357283711,0.09747338108718395,0.12152974307537079,0.10990606881678104
43,0.08886390817351639,0.09741696435958147,0.12142626941204071,0.10982530042529107
44,0.0888550812145695,0.09751831088215113,0.1214662492275238,0.10985581669956446
45,0.08887392634060234,0.09751701075583696,0.12152130156755447,0.10994050037115813
46,0.08880738215520978,0.09746731631457806,0.12147615849971771,0.10983846783638
47,0.08887356272898614,0.0972812594845891,0.12138650566339493,0.10980235878378153
48,0.08882061510812492,0.09735477343201637,0.12151513993740082,0.10993248950690031
49,0.08885040243621915,0.09762996854260564,0.12152263522148132,0.10989868864417077
50,0.0888553767465055,0.09741998463869095,0.12150045484304428,0.10993553586304187
51,0.08886477961204946,0.09755811002105474,0.12152184545993805,0.10987870283424854
52,0.08883007713593542,0.09747006837278605,0.1215287521481514,0.10995663404464721
53,0.08876615974586458,0.09742498025298119,0.12144622206687927,0.10982185043394566
54,0.08890726405661553,0.09727913280948997,0.12136662006378174,0.1097922794520855
55,0.08885369079653174,0.09724290482699871,0.12153758108615875,0.10990241020917893
56,0.08876924745272845,0.09754020627588034,0.12154634296894073,0.10990435518324375
57,0.08878644013311714,0.09754368336871266,0.12147380411624908,0.10990611780434847
58,0.08878816582728177,0.0972696840763092,0.12136885523796082,0.10975666679441928
59,0.0887692794436589,0.09727068711072206,0.12147818505764008,0.10984831657260656
60,0.08896428192965686,0.09765925165265799,0.12160547077655792,0.11000696197152138
61,0.0887490775436163,0.09755698684602976,0.1214931309223175,0.10987024456262588
62,0.08873671803157776,0.09736558329313993,0.12138357758522034,0.10977764502167701
63,0.08871234897524119,0.09726949315518141,0.12140152603387833,0.10980405509471894
64,0.08870738989207894,0.0972636453807354,0.12142346799373627,0.10979790948331355
65,0.08872232001740485,0.09734867420047522,0.12144838273525238,0.1098429523408413
66,0.08871139246039092,0.09731628373265266,0.12143038213253021,0.10983497258275747
67,0.0887265133438632,0.09732651337981224,0.12146712839603424,0.10982962921261788
68,0.08870115440804512,0.09735126607120037,0.12144431471824646,0.10984671171754598
69,0.08869266235269606,0.09735744819045067,0.12142880260944366,0.10981723461300134
