epoch_in_phase,train_bd,train_full,test_full,test_step,train_res
1,0.08960965981241316,0.09779558051377535,0.1218160092830658,0.11030801646411419,0.04957174523733556
2,0.08960272171534597,0.09775905776768923,0.12181270122528076,0.11030358970165252,0.04952005497179925
3,0.08961910428479314,0.09772303700447083,0.12180521339178085,0.11029514111578465,0.049453728296793995
4,0.08962172318715603,0.09770737215876579,0.12179297208786011,0.11028590202331542,0.0493887762655504
5,0.08962098855990916,0.09771555382758379,0.12178245186805725,0.1102789904922247,0.04932255130261183
6,0.08962168144062162,0.09773305337876081,0.12176115810871124,0.11026412025094032,0.049265375337563456
7,0.08963567577302456,0.09771617036312819,0.12177741527557373,0.1102739118039608,0.049209215911105275
8,0.08964700079523027,0.0977555550634861,0.12177902460098267,0.11027871333062648,0.049153120210394266
9,0.08963545004371554,0.09775875974446535,0.12176497280597687,0.11026745196431875,0.04909375242423266
10,0.08963307836093008,0.09774534124881029,0.1217908263206482,0.11028456538915635,0.049042812245897946
11,0.08964607759844512,0.09768776223063469,0.12181562185287476,0.11030013095587492,0.04898540081921965
12,0.08964586164802313,0.09766960144042969,0.12180516123771667,0.11029017195105553,0.04893287685699761
13,0.08964763537514955,0.09768833685666323,0.12173905968666077,0.11024390012025834,0.04888536378275603
14,0.08964224858209491,0.0976980896666646,0.12175058573484421,0.11025202833116055,0.048822918243240566
15,0.08964617697056383,0.09770365059375763,0.12176898121833801,0.11026545986533165,0.04878076093737036
16,0.08964700039941817,0.09772481536492705,0.12174807488918304,0.11025217548012733,0.04873456973582506
17,0.08967024367302656,0.09768898040056229,0.12179078906774521,0.11027868799865245,0.048690306837670505
18,0.08965806618798525,0.09768474753946066,0.12174732238054276,0.11025040671229362,0.04863921902142465
19,0.08965197135694325,0.09770194860175252,0.1217760294675827,0.1102694671601057,0.048604882694780825
20,0.08964882923755794,0.09767739195376635,0.12176889181137085,0.11026365533471108,0.04852759097702801
21,0.08964246716350317,0.09767958475276828,0.12175365537405014,0.11025240942835808,0.04849326258990914
22,0.08964032263029367,0.0976868998259306,0.12175443023443222,0.11025303825736046,0.04847055792342871
23,0.08964397353120149,0.09768998343497515,0.12174736708402634,0.11024881303310394,0.04844856911804527
24,0.08964576688595116,0.09768686257302761,0.12174522876739502,0.11024582367390394,0.0484200102975592
25,0.08964363068807871,0.09768274798989296,0.12175814807415009,0.11025559678673744,0.04839689045911655
26,0.08964918311685324,0.09766680654138327,0.12177994847297668,0.11026991978287697,0.048382277018390596
27,0.08964459407143295,0.09765634592622519,0.12177392840385437,0.110265676304698,0.04835165748372674
28,0.08964783067349344,0.09766138810664415,0.12174821645021439,0.1102457469329238,0.04832899603061378
29,0.08964333019685,0.09766033478081226,0.12175843864679337,0.11025295667350292,0.04830923648551107
30,0.08964237191248685,0.0976692633703351,0.12174644321203232,0.11024530753493308,0.04827705707866699
31,0.0896504220785573,0.09769670851528645,0.12171842157840729,0.1102263767272234,0.048279646597802636
32,0.08964471824001521,0.09767174534499645,0.12174363434314728,0.11024217493832111,0.04823706718161702
33,0.08964733146131039,0.09765580482780933,0.12176048755645752,0.11025415584445,0.04820983512327075
34,0.08964121995959431,0.09765308070927858,0.12176733464002609,0.11025934442877769,0.04818936507217586
35,0.08963809746783227,0.09765846282243729,0.12174759805202484,0.11024565957486629,0.04816622498910874
