epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,full_loss_1,1,0.24852332472801208,0.24370898306369781,0.4337196946144104,1.0139826536178589,0.01,0.0024852332472801207,3.6413123872545032,42.633889728122284,1.4725077629089356,0.18939311853855437,False
2,full_loss_1,2,0.10643833130598068,0.09837137162685394,0.2057785838842392,0.9895546436309814,0.01,0.001064383313059807,1.18949490653144,23.891034338209366,1.2068111419677734,0.29950800289691293,False
3,full_loss_1,3,0.05975989252328873,0.04643738642334938,0.14972800016403198,0.9174041748046875,0.01,0.0005975989252328872,0.747602113087972,10.503847599029541,1.338425636291504,0.41626530698623976,False
4,full_loss_1,4,0.036999523639678955,0.02492714487016201,0.10678068548440933,0.8501958250999451,0.01,0.00036999523639678954,0.6855109108818902,5.652865886688232,0.9502608299255371,0.8370228158713634,False
5,full_loss_1,5,0.02945791929960251,0.018192609772086143,0.09359978139400482,0.7676088809967041,0.01,0.0002945791929960251,0.731423642900255,2.8654642370012073,0.8660074234008789,0.9635549094215824,False
6,full_loss_1,6,0.0317486971616745,0.0199093259871006,0.1011657863855362,0.875983715057373,0.01,0.000317486971616745,0.5177290810479058,2.376070565647549,0.6046226501464844,0.8826955132707479,False
7,full_loss_1,7,0.02466476522386074,0.015216164290904999,0.07933446019887924,0.5822119116783142,0.01,0.00024664765223860743,0.6797539710998535,2.7832512193255954,0.7290735721588135,0.5643867067520573,False
8,full_loss_1,8,0.018311534076929092,0.011847618035972118,0.05667789652943611,0.5242308974266052,0.01,0.00018311534076929093,0.43758905728658043,2.8824174139234753,0.47283430099487306,0.534028832345768,False
9,full_loss_1,9,0.018628688529133797,0.011887546628713608,0.05838599056005478,0.45283928513526917,0.01,0.00018628688529133798,0.3263154135810004,1.9211318227979872,0.45212316513061523,0.6053283489470799,False
10,full_loss_1,10,0.020184168592095375,0.01284099742770195,0.06364727020263672,0.6976619958877563,0.005,0.00010092084296047688,0.315975284576416,1.6476671828163996,0.37175376415252687,0.5660852628503585,False
