epoch_in_phase,train_bd,train_res,test_full
1,0.036846001942952476,0.21038664049572414,0.43115835189819335
2,0.04156965414683024,0.225530453854137,0.4308727264404297
3,0.04975906064112981,0.2469478944937388,0.4337462902069092
4,0.040076125827100545,0.1987801492214203,0.4349518775939941
5,0.04213530206018024,0.21807568768660227,0.4310925483703613
6,0.04384267893102434,0.24408230351077187,0.4343421459197998
7,0.03853814138306512,0.20905257099204594,0.43643651008605955
8,0.04431938065422906,0.2246938082906935,0.4303177833557129
9,0.04863051970799764,0.2312011933988995,0.43380117416381836
10,0.039512382282151114,0.23008993268013,0.4384132385253906
11,0.04899195929368337,0.2528150917755233,0.4336575508117676
12,0.04677702089150747,0.2478275630209181,0.4327138900756836
13,0.043551186058256364,0.22288942668173048,0.435040283203125
14,0.03820359458525976,0.22195370826456282,0.43436264991760254
15,0.03755294250117408,0.21439093516932595,0.43319263458251955
16,0.03404247098498874,0.21029303471247354,0.43192157745361326
17,0.0451216138071484,0.21720582909054226,0.4350446224212646
18,0.05037466122044457,0.2636763983302646,0.4326202392578125
19,0.049546815786096786,0.2592124160793092,0.43717427253723146
20,0.03603434728251563,0.21729559037420484,0.4328161239624023
21,0.05379527376757728,0.252883094880316,0.4322779655456543
22,0.035268348124292165,0.22824113236533272,0.4330442428588867
23,0.04152661926216549,0.23935363358921474,0.43454685211181643
24,0.04438776473204295,0.24440949824121264,0.4333371162414551
25,0.0412958722975519,0.22129973106914097,0.4327868461608887
26,0.04464327924781376,0.22171440720558167,0.43135385513305663
27,0.03989625242021349,0.23728478286001417,0.4357187271118164
28,0.03748055398464203,0.21896598570876652,0.43197946548461913
29,0.038655153082476724,0.22954066511657503,0.43070669174194337
30,0.03745926916599274,0.19881395995616913,0.43024458885192873
31,0.040149661236339146,0.22012045813931358,0.43172369003295896
32,0.04856121639410655,0.22645408494604957,0.4320054054260254
33,0.05156549281544155,0.2339029610157013,0.4360639572143555
34,0.038916032844119604,0.22091487050056458,0.43196353912353513
35,0.04305263426568773,0.21276495191786024,0.43006162643432616
36,0.03883261167340808,0.2406388736433453,0.43169450759887695
37,0.033057905236879986,0.20129861599869198,0.4342345237731934
38,0.03611946337752872,0.20979500313599905,0.43482236862182616
39,0.03702154987388187,0.18664647307660845,0.4330916404724121
40,0.03146740247805913,0.20294677880075243,0.4322070598602295
41,0.03708676679266824,0.20749702056248984,0.4317761421203613
42,0.04485886991024017,0.23162052200900185,0.43389110565185546
43,0.03873095677958594,0.20759063959121704,0.43506298065185545
44,0.040438287125693424,0.18738232056299844,0.436008882522583
45,0.058371840251816645,0.27497678167290157,0.4345616340637207
46,0.043962215218279095,0.23066342125336328,0.4330929756164551
47,0.038705120815171135,0.20026448534594643,0.42920646667480467
48,0.03629085140095817,0.20780602759785122,0.4285305976867676
49,0.03844205124510659,0.1973453180657493,0.430844783782959
50,0.037753764457172816,0.20458370943864188,0.4343151569366455
51,0.03945007787810432,0.25100068085723454,0.4315457344055176
52,0.038709857397609286,0.1969454379545318,0.43425860404968264
53,0.053611461652649774,0.25290535887082416,0.43021268844604493
54,0.044835802912712094,0.21903246144453684,0.43519248962402346
55,0.044165146516429055,0.2031794935464859,0.43389096260070803
56,0.03625008347961638,0.20061987141768137,0.43320016860961913
57,0.038907043635845184,0.20165244241555533,0.43056817054748536
58,0.045542259017626444,0.2441694156991111,0.4323974609375
59,0.03983017173078325,0.22790153159035575,0.43280997276306155
60,0.0492515140109592,0.23159739706251356,0.4312089443206787
61,0.03462059630288018,0.20230483015378317,0.4325448513031006
62,0.039755806658003066,0.2225905093881819,0.43505086898803713
63,0.03976730505625407,0.20614545295635858,0.4297166347503662
64,0.04150610831048754,0.23367879622512394,0.4333991527557373
65,0.04371165053711997,0.2006132254997889,0.43522205352783205
66,0.03842556062671873,0.2225295388036304,0.4321449756622314
67,0.04428747528129154,0.23001674976613787,0.4326274871826172
68,0.040057875712712604,0.24497998588614994,0.43299126625061035
69,0.05064505769146813,0.23261047237449223,0.43289666175842284
70,0.04376941190825568,0.2175373633702596,0.435703182220459
71,0.04355476531717512,0.1966739445924759,0.435637092590332
72,0.0394788169198566,0.21877559191650814,0.43446850776672363
73,0.03522212190760506,0.2248934888177448,0.4326986789703369
74,0.03431206494569779,0.20889604257212746,0.4334891319274902
75,0.044487806492381626,0.21051031019952562,0.437495756149292
76,0.041366362240579393,0.20146492620309195,0.4326753616333008
77,0.03880623264445199,0.21748196416431004,0.4347996234893799
78,0.038814459244410196,0.2306274953815672,0.4322967529296875
79,0.04119430912865533,0.22178702056407928,0.42850160598754883
80,0.042664777570300634,0.2479197167687946,0.4313647270202637
81,0.040729034112559424,0.20094604790210724,0.434185266494751
82,0.03895484424299664,0.21363487591346106,0.43384246826171874
83,0.04361211425728268,0.2591233319706387,0.43720340728759766
84,0.0334552225139406,0.19764638278219435,0.43323507308959963
85,0.03493338194158342,0.22537174738115734,0.43317346572875975
86,0.03245560195710924,0.2021959556473626,0.4347179412841797
87,0.03655853321154912,0.21682750516467625,0.43179922103881835
88,0.046124627523952064,0.2226061291164822,0.4289534091949463
89,0.043633307019869484,0.24695697592364418,0.43456449508666994
90,0.0382405569156011,0.21015124271313348,0.4353142261505127
91,0.042787059148152666,0.199556032816569,0.4334305763244629
92,0.04261467986636692,0.22269218497806126,0.4313366889953613
93,0.045625617934597865,0.23577906688054404,0.433489990234375
94,0.040481224324968125,0.20494935164848962,0.43613424301147463
95,0.038857945303122206,0.22243951592180464,0.4316187858581543
96,0.04626252783669366,0.2438916199737125,0.434508752822876
97,0.03581076396836175,0.23327315598726273,0.431978702545166
98,0.041176704565684,0.21589551203780705,0.4306493759155273
99,0.03558532082372241,0.21583431131309933,0.433945369720459
100,0.031864798731274076,0.206319659948349,0.43435211181640626
