epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,full_loss_1,1,0.2389850914478302,0.23600472509860992,0.39776816964149475,1.0222381353378296,0.01,0.002389850914478302,4.20185178120931,36.996534983317055,3.3948272705078124,0.3127130942769373,False
2,full_loss_1,2,0.09848491102457047,0.09367092698812485,0.174224853515625,1.0516951084136963,0.01,0.0009848491102457046,1.137299230363634,24.68011622958713,2.902495765686035,0.3262969721493554,False
3,full_loss_1,3,0.04747748747467995,0.04091634228825569,0.0978628471493721,1.0985418558120728,0.01,0.0004747748747467995,0.897997236251831,12.38890520731608,2.0453920364379883,0.560977406941669,False
4,full_loss_1,4,0.031943123787641525,0.020091669633984566,0.09416549652814865,0.9040302038192749,0.01,0.00031943123787641525,0.5755662971072727,8.197031444973415,1.6980648040771484,0.7498758275283542,False
5,full_loss_1,5,0.019548270851373672,0.010943186469376087,0.0626148208975792,0.7604097127914429,0.01,0.00019548270851373672,0.6385913425021701,5.238333569632636,1.0692033767700195,-0.01535931410573335,False
6,full_loss_1,6,0.01935754530131817,0.00999256782233715,0.0675790086388588,0.6696118116378784,0.01,0.00019357545301318168,0.41724506749047174,3.5796078311072455,1.0916227340698241,0.8238643960661931,False
7,full_loss_1,7,0.019951405003666878,0.010437479242682457,0.06982891261577606,0.7145947217941284,0.01,0.0001995140500366688,0.5221917178895739,2.6181885401407876,0.9128795623779297,0.7214229684855085,False
8,full_loss_1,8,0.01519328635185957,0.008172974921762943,0.052939705550670624,0.47872570157051086,0.01,0.0001519328635185957,0.5505340947045221,2.731056875652737,0.9196514129638672,0.850490055651488,False
9,full_loss_1,9,0.013456573709845543,0.007547347340732813,0.04532541334629059,0.5607337951660156,0.01,0.00013456573709845544,0.461466211742825,2.250479088889228,0.8406551361083985,0.16025657887205677,False
10,full_loss_1,10,0.014177525416016579,0.007593533024191856,0.047954924404621124,0.6235644817352295,0.005,7.088762708008289e-05,0.42914058367411295,2.1087542242474027,0.8433940887451172,0.6872081885649063,False
11,full_loss_1,11,0.01322958804666996,0.007291268557310104,0.04481853172183037,0.607474148273468,0.005,6.61479402333498e-05,0.332349525557624,1.5043186081780329,0.8465154647827149,0.01082017082270116,False
12,full_loss_1,12,0.014163910411298275,0.007860364392399788,0.04853108525276184,0.5266599655151367,0.005,7.081955205649138e-05,0.3207589692539639,1.6920238468382094,0.7994267463684082,0.38073191274325396,False
13,full_loss_1,13,0.012166645377874374,0.006853114813566208,0.040491603314876556,0.46702900528907776,0.005,6.083322688937187e-05,0.24892210960388184,1.2353770070605807,0.7857262134552002,-0.4045401595828793,False
14,full_loss_1,14,0.017108475789427757,0.009427809156477451,0.05850762128829956,0.5429549813270569,0.005,8.55423789471388e-05,0.20281161467234293,1.057924959394667,0.7450974464416504,0.9059127869198691,False
15,full_loss_1,15,0.016605639830231667,0.009056146256625652,0.05793549492955208,0.4838365912437439,0.005,8.302819915115834e-05,0.23931850724750095,0.8532732427120209,0.6982887744903564,0.6577670285021633,False
16,full_loss_1,16,0.017774896696209908,0.009807952679693699,0.06091560423374176,0.5811474919319153,0.005,8.887448348104954e-05,0.32513680193159317,0.8802266319592794,0.6810807228088379,0.36553082521502717,False
17,full_loss_1,17,0.017246130853891373,0.009440697729587555,0.05942267179489136,0.5965762138366699,0.005,8.623065426945687e-05,0.2446098248163859,0.95315064324273,0.6726616859436035,0.8701884917371082,False
18,full_loss_1,18,0.014247559942305088,0.008237587288022041,0.047394197434186935,0.428891658782959,0.005,7.123779971152544e-05,0.22590915891859267,0.9140594270494249,0.6798980712890625,0.9330832817289814,False
19,full_loss_1,19,0.025017764419317245,0.013049203902482986,0.08920902758836746,0.7094519734382629,0.005,0.00012508882209658623,0.42300237019856773,0.7921630011664497,0.6206974029541016,0.9142926596289296,False
20,full_loss_1,20,0.017611846327781677,0.009874491952359676,0.060112640261650085,0.495900422334671,0.0025,4.4029615819454195e-05,0.25130570464664037,0.8536445101102194,0.6036186695098877,0.46442650658339935,False
21,full_loss_1,21,0.017306748777627945,0.00954960286617279,0.058620650321245193,0.6342366933822632,0.0025,4.3266871944069866e-05,0.2782595290078057,0.6767760184076097,0.5959683418273926,0.20757805224707485,False
22,full_loss_1,22,0.025138961151242256,0.013587254099547863,0.08727394789457321,0.7316638827323914,0.0025,6.284740287810564e-05,0.2080901861190796,0.6327987843089633,0.5755062580108643,0.88427258994669,False
