epoch_in_phase,loss_boundary,loss_full,loss_res
58,0.027515664417296647,0.08377686142921448,0.013423194666393102
59,0.017626824136823416,0.05485881119966507,0.014814232185017318
60,0.01650362890213728,0.05976644158363342,0.011370667500887065
61,0.03565098131075502,0.10600224882364273,0.007551450910978019
62,0.02035447461530566,0.06397420167922974,0.01472532502375543
63,0.02021334385499358,0.0696568712592125,0.011393977061379701
64,0.01265887264162302,0.05618806928396225,0.009381701808888466
65,0.02269946737214923,0.08621983230113983,0.011762387456838042
66,0.02715115873143077,0.09040795266628265,0.014321776683209464
67,0.015032040514051914,0.06394995748996735,0.012262208358151838
68,0.015725341998040675,0.06090512499213219,0.007939678872935474
69,0.018464824091643094,0.06729170680046082,0.013729062816128134
70,0.03083121608942747,0.09721069037914276,0.014097117818892002
71,0.015265554562211037,0.06406711786985397,0.012930462136864662
72,0.019193624192848802,0.0728999525308609,0.011722780333366245
73,0.02403816971927881,0.092284195125103,0.011162828118540347
74,0.01790787260979414,0.07649649679660797,0.013306451309472323
75,0.016684946604073048,0.07862135767936707,0.011325638339621946
76,0.017997521068900825,0.08521317690610886,0.009474321559537202
77,0.029132854379713535,0.10388964414596558,0.006667017959989608
78,0.01887743566185236,0.07451970875263214,0.010483194538392127
79,0.013397153140977025,0.05622569099068642,0.007793068315368146
80,0.019552022218704224,0.08751621097326279,0.0055510432226583365
81,0.018653226224705576,0.07667528092861176,0.008890069648623466
82,0.030594899132847787,0.10513380169868469,0.004290159506490454
83,0.015980160608887673,0.07662712782621384,0.008048508770298213
84,0.01317290379665792,0.06063401326537132,0.0109138788189739
85,0.022077810484915972,0.09217317402362823,0.012195531278848648
86,0.030429294658824803,0.11191187798976898,0.007487889379262924
87,0.03870622413232923,0.12913678586483002,0.0066218129941262305
88,0.017701576882973313,0.08754856139421463,0.006548068451229483
89,0.020794288208708166,0.08438453078269958,0.013742704247124492
90,0.08128092158585787,0.2105386108160019,0.0036239571345504373
91,0.028253034641966223,0.1216544657945633,0.005511804152047261
92,0.01916196011006832,0.0834152027964592,0.009141217521391808
93,0.07078380091115832,0.203307643532753,0.004502698156284168
94,0.02129072309471667,0.09525273740291595,0.007537892030086368
95,0.03838486457243562,0.14279307425022125,0.00621043584542349
96,0.0488653945736587,0.162751242518425,0.005478068778757006
97,0.023282009456306697,0.07819405198097229,0.008816903072874993
98,0.026232920959591864,0.06961218267679214,0.01972101756837219
99,0.030215879995375873,0.129864901304245,0.005443953035864979
100,0.026694358978420495,0.12360578775405884,0.005525168415624648
101,0.041893162112683055,0.15490850806236267,0.005985724943457171
102,0.02062117597088218,0.07981819659471512,0.013246837729820982
103,0.07018634006381035,0.21260897815227509,0.0036373328824993224
104,0.044881067145615815,0.16191178560256958,0.0060209680465050045
105,0.060155410785228014,0.19674664735794067,0.005161161324940622
106,0.02610479835420847,0.1124023050069809,0.00795701874885708
107,0.049663439858704805,0.1803826093673706,0.008863241225481034
108,0.03593853879719973,0.13543520867824554,0.009949690569192171
109,0.02288246639072895,0.10817323625087738,0.009326847875490785
110,0.02685545654967427,0.12706789374351501,0.006762435054406523
111,0.024633570155128837,0.12573258578777313,0.007046031497884542
112,0.05975736817345023,0.20661042630672455,0.013065005128737539
113,0.060002772230654956,0.20841431617736816,0.01371930746245198
114,0.06839080899953842,0.22869457304477692,0.005116931931115687
115,0.050546459201723334,0.18068616092205048,0.00857342779636383
116,0.02537806024774909,0.10701970756053925,0.010132615105248988
117,0.03599042594432831,0.13595914840698242,0.008383387979120017
118,0.03456853237003088,0.15192323923110962,0.010715956171043216
119,0.030098297726362945,0.12012160569429398,0.008872374007478357
120,0.05290335798636079,0.20258887112140656,0.005519116623327136
121,0.02305444348603487,0.1040385365486145,0.013351586798671633
122,0.02515785498544574,0.12759505212306976,0.008065698127029463
123,0.06091179084032774,0.22013679146766663,0.004982737952377647
124,0.04227748839184642,0.17405365407466888,0.018453594617312774
125,0.0607506413012743,0.22111140191555023,0.00492196740815416
126,0.03225932978093624,0.15297868847846985,0.008174067607615142
127,0.05660330876708031,0.21417266130447388,0.004821034357883036
128,0.05383655149489641,0.20905764400959015,0.005034719011746347
129,0.05094315009191632,0.20358799397945404,0.00554464845918119
130,0.03001884715631604,0.09526114165782928,0.01001268758554943
131,0.04723905576393008,0.19673804938793182,0.00668060400057584
132,0.04665903858840466,0.19665458798408508,0.006868797517381608
133,0.03604227993637323,0.1328117549419403,0.010075551574118435
134,0.03412196077406406,0.12017636746168137,0.01599605311639607
135,0.05068187238648534,0.2117406129837036,0.00578193694818765
136,0.05259280521422625,0.21716289222240448,0.005725882831029594
137,0.03229811014607549,0.1542498618364334,0.008473714377032593
138,0.054514379147440194,0.2230948656797409,0.005969670828199014
139,0.05387325994670391,0.22263994812965393,0.006032260548090562
140,0.05182411596179008,0.21925276517868042,0.00609024657169357
141,0.048945567943155764,0.2136027067899704,0.006361448182724416
142,0.04756249515339732,0.2107010781764984,0.006624779943376779
143,0.04642763650044799,0.20835928618907928,0.006933490419760347
144,0.035370830073952676,0.16470785439014435,0.010397432115860283
145,0.03286908566951752,0.1102197989821434,0.013844681036425754
146,0.04563038144260645,0.20845720171928406,0.0072489935671910645
147,0.03320641703903675,0.14700588583946228,0.012790059181861579
148,0.04731475282460451,0.21484564244747162,0.006945042591542006
149,0.04810458831489086,0.21774594485759735,0.006909139058552683
150,0.03475910322740674,0.11949089169502258,0.014333410514518618
151,0.049577856156975034,0.22290845215320587,0.007000637578312307
152,0.04991258205845952,0.22437624633312225,0.007078395993448794
153,0.049524448812007904,0.22417773306369781,0.007134317967575044
154,0.04845484141260385,0.2223517745733261,0.007179947046097368
155,0.03670867364853621,0.17391137778759003,0.010829812788870186
156,0.03326219534501433,0.13202032446861267,0.01251600697869435
157,0.03318507485091686,0.1197846382856369,0.013669535587541758
158,0.044947794359177354,0.21515080332756042,0.007479516486637294
159,0.034485896676778795,0.11581059545278549,0.013810843555256724
160,0.03260647840797901,0.12063497304916382,0.01343277699779719
161,0.04035510756075382,0.0992177203297615,0.015930874191690238
162,0.04698647651821375,0.22136129438877106,0.007171249471139163
163,0.03798478292301297,0.13343851268291473,0.015088572120293974
164,0.030894813127815723,0.12400142848491669,0.01268129302188754
165,0.03768636891618371,0.17806300520896912,0.01672531714430079
166,0.04966149898245931,0.22717484831809998,0.0071089405682869256
167,0.033928916603326795,0.15733212232589722,0.015795062074903398
168,0.03381538996472955,0.15777947008609772,0.012910508760251104
169,0.04248503455892205,0.17179635167121887,0.01244614829774946
170,0.029086326342076065,0.1267392784357071,0.011848234105855227
171,0.0515110170468688,0.2298673391342163,0.006932479434181005
172,0.05160422464832663,0.22983650863170624,0.00687347684870474
173,0.028502696845680475,0.12685002386569977,0.011469364952063188
174,0.05115470914170146,0.2286849170923233,0.006713296152884141
175,0.05067590931430459,0.22766368091106415,0.006626292498549446
176,0.04983804188668728,0.2259749174118042,0.006533737201243639
177,0.035350731760263446,0.10464496910572052,0.01611517204437405
178,0.030537649989128113,0.11633682996034622,0.012759816297329963
179,0.03545716740190983,0.10403348505496979,0.015909583505708723
180,0.04782721996307373,0.22157801687717438,0.0063618186861276625
181,0.04046692717820406,0.08685503154993057,0.021753554057795554
182,0.047570429556071755,0.22091564536094666,0.006326189986430109
183,0.0281459036283195,0.12344025075435638,0.010720162501093
184,0.03631937894970179,0.09593547135591507,0.014214207592885941
185,0.034743170347064735,0.10675013065338135,0.014507838722784073
186,0.03695009201765061,0.11209271103143692,0.016667209146544338
187,0.02806431511417031,0.13778100907802582,0.009008578211069106
188,0.03645586194470525,0.1378321498632431,0.012165171327069402
189,0.04899295289069414,0.22349439561367035,0.006209400133229792
190,0.04929698957130313,0.22403471171855927,0.006201278325170279
191,0.049397808779031036,0.22418665885925293,0.00619228360010311
192,0.028744925186038016,0.11887012422084808,0.01155269102891907
193,0.030971992202103137,0.1028682291507721,0.012249632249586284
194,0.04243073705583811,0.20025791227817535,0.01216654407326132
195,0.03632144210860133,0.1403152048587799,0.01167847604956478
196,0.04962161248549819,0.2243276983499527,0.0061358229839243
197,0.049531882721930744,0.22408457100391388,0.006119354232214391
198,0.04168970109894872,0.1691552996635437,0.01073978233616799
199,0.04908439703285694,0.22310969233512878,0.006084792560432106
200,0.048752781189978125,0.22242362797260284,0.006071895302738994
