epoch_in_phase,loss_boundary,loss_full
1,1.0225147128105163,1.0762741565704346
2,0.6018142521381378,1.0260865688323975
3,0.26069758236408236,0.9118654131889343
4,0.20920150429010392,0.8834773898124695
5,0.17837965488433838,0.8592891693115234
6,0.13163112625479698,0.839003324508667
7,0.12185405045747758,0.8283969759941101
8,0.09328688457608222,0.8176497220993042
9,0.08941658362746238,0.8081844449043274
10,0.07713339477777481,0.8007110357284546
11,0.07048355601727962,0.7948314547538757
12,0.06667975708842278,0.7923022508621216
13,0.07711344063282013,0.7864058613777161
14,0.05943595841526985,0.7850183248519897
15,0.060182077810168266,0.781904935836792
16,0.07047323286533355,0.7767084240913391
17,0.05876728817820549,0.7737544178962708
18,0.05791410468518734,0.7703853845596313
19,0.07262041382491588,0.7705738544464111
20,0.07357421666383743,0.7691258192062378
21,0.07623153403401375,0.7634017467498779
22,0.0789950132369995,0.7610597610473633
23,0.05855550393462181,0.7562477588653564
24,0.06132936254143715,0.7492681741714478
25,0.048469556123018266,0.7476667165756226
26,0.0460292462259531,0.7483741044998169
27,0.04432132206857205,0.7463971376419067
28,0.04415704905986786,0.7428656816482544
29,0.03695813231170177,0.7400926947593689
30,0.04214645177125931,0.7363749742507935
31,0.03430873416364193,0.7355468273162842
32,0.039890363439917566,0.7345589995384216
33,0.03614683076739311,0.733128547668457
34,0.03146473560482264,0.730929970741272
35,0.033430525287985804,0.7290886640548706
36,0.030498188361525534,0.7268131375312805
37,0.026323545165359973,0.7259500026702881
38,0.025714072585105895,0.7265355587005615
39,0.02189181689172983,0.7241005897521973
40,0.02714503575116396,0.7230262756347656
41,0.028899280168116093,0.7224484086036682
42,0.02067903745919466,0.721203625202179
43,0.034393453225493434,0.7186269760131836
44,0.039709848910570146,0.7182085514068604
45,0.03299521170556545,0.7202188372612
46,0.032031589187681675,0.7211576700210571
47,0.03555826134979725,0.7183190584182739
48,0.026702132262289523,0.716211199760437
49,0.037055297568440435,0.7179703712463379
50,0.0347308861091733,0.7165549397468567
51,0.034952742606401445,0.7185714840888977
52,0.03384718876332045,0.7160680890083313
53,0.03048273827880621,0.7142382264137268
54,0.028566742315888405,0.7150325775146484
55,0.023795256577432155,0.7120718359947205
56,0.03717826269567013,0.7116377353668213
57,0.045338907092809674,0.7112246155738831
58,0.026706219464540482,0.710753321647644
59,0.039422353729605675,0.7100254893302917
60,0.0344926817342639,0.7103358507156372
61,0.033853703364729884,0.7091560363769531
62,0.022948366589844227,0.7078444361686707
63,0.029934683814644814,0.707877516746521
64,0.021455710381269456,0.7083002924919128
65,0.02720378078520298,0.7067355513572693
66,0.023095886036753655,0.7072031497955322
67,0.0317333759739995,0.7085673213005066
68,0.04462308287620544,0.7066518664360046
69,0.04171106219291687,0.7066073417663574
70,0.04466272108256817,0.7057846188545227
71,0.0671307012438774,0.7042971849441528
72,0.04801971055567265,0.7069879174232483
73,0.04585138075053692,0.7026413679122925
74,0.05100709460675716,0.7035013437271118
75,0.024603347480297088,0.7013694047927856
76,0.039812115207314494,0.7010985016822815
77,0.044752220436930654,0.7030889987945557
78,0.043413388356566426,0.6994926929473877
79,0.04927763529121876,0.6997806429862976
80,0.026100721769034864,0.7005237340927124
81,0.048212218284606936,0.6996335387229919
82,0.03350465353578329,0.697846531867981
83,0.04522561691701412,0.6970070600509644
84,0.05522230714559555,0.6970261335372925
85,0.030875096283853053,0.699465274810791
86,0.04643954858183861,0.6962806582450867
