epoch_global,phase,epoch_in_phase,term_mean,term_median,term_p95,term_max,lr,eta_eff_mean,train_bd,train_res,test_full,cos_m_g,reset_opt
1,supervised,1,0.24347274005413055,0.24045225977897644,0.40855181217193604,1.0015326738357544,0.01,0.0024347274005413057,1.5007259686787924,0.0,2.0048763275146486,0.3239394808394218,False
2,supervised,2,0.10085300356149673,0.09455787390470505,0.18345993757247925,1.0533138513565063,0.01,0.0010085300356149675,0.9834541214836968,0.0,3.1204034805297853,0.5459729299176641,False
3,supervised,3,0.05549086257815361,0.043178826570510864,0.13606294989585876,1.125458002090454,0.01,0.0005549086257815361,0.7580324861738417,0.0,2.2196163177490233,0.5781706988756227,False
4,supervised,4,0.03741297498345375,0.023252161219716072,0.11341837793588638,0.949443519115448,0.01,0.0003741297498345375,0.5799122360017565,0.0,1.01513671875,-0.12362361964308333,False
5,supervised,5,0.030426161363720894,0.01802925392985344,0.09911128878593445,0.8053311109542847,0.01,0.0003042616136372089,0.4592149522569444,0.0,0.5611181259155273,0.30000327636009555,False
6,supervised,6,0.029142627492547035,0.017226286232471466,0.09605018049478531,1.1354764699935913,0.01,0.00029142627492547037,0.4443645556767782,0.0,0.34031877517700193,0.7022122795391816,False
7,supervised,7,0.022677594795823097,0.014500152319669724,0.07003740966320038,0.7845420241355896,0.01,0.00022677594795823098,0.3240817122989231,0.0,0.37773904800415037,0.6429757374249404,False
8,supervised,8,0.022251207381486893,0.014330191537737846,0.067525215446949,0.8336015343666077,0.01,0.00022251207381486894,0.2560097270541721,0.0,0.20627012252807617,0.3611001520427686,False
9,supervised,9,0.02136438712477684,0.014343620277941227,0.06371371448040009,0.620812714099884,0.01,0.00021364387124776842,0.24190253681606716,0.0,0.21581075191497803,-0.11825838957804331,False
10,supervised,10,0.02090703696012497,0.01414350513368845,0.06132020056247711,0.5108284950256348,0.005,0.00010453518480062485,0.2292648262447781,0.0,0.26152868270874025,0.3046712012207038,False
11,supervised,11,0.02218909002840519,0.014806309714913368,0.06543366611003876,0.7048615217208862,0.005,0.00011094545014202595,0.21416974332597521,0.0,0.22052247524261476,0.3655491190937794,False
12,supervised,12,0.021836815401911736,0.014882676303386688,0.06339294463396072,0.7951832413673401,0.005,0.00010918407700955869,0.11604791747199164,0.0,0.1854042410850525,-0.03256078095663128,False
13,supervised,13,0.022462831810116768,0.015140529721975327,0.06575951725244522,0.5847379565238953,0.005,0.00011231415905058384,0.1610147456328074,0.0,0.15389604568481446,0.8512141559465501,False
14,supervised,14,0.019307700917124748,0.013192222453653812,0.05484682694077492,0.500019371509552,0.005,9.653850458562375e-05,0.12223012314902412,0.0,0.06922894120216369,0.982412170944786,False
15,supervised,15,0.02315988391637802,0.015553591772913933,0.06762838363647461,0.6904827952384949,0.005,0.00011579941958189011,0.13323516448338826,0.0,0.11159228086471558,0.8257602754281904,False
16,supervised,16,0.01982804201543331,0.014204752631485462,0.05570933595299721,0.559661865234375,0.005,9.914021007716656e-05,0.1452733172310723,0.0,0.1724785566329956,-0.6167124497562053,False
17,supervised,17,0.01863529346883297,0.01330292597413063,0.0519506111741066,0.43096691370010376,0.005,9.317646734416485e-05,0.125291727648841,0.0,0.11961843967437744,0.7789408939364926,False
18,supervised,18,0.0204448364675045,0.014690195210278034,0.057393163442611694,0.44041022658348083,0.005,0.00010222418233752251,0.10798125863075256,0.0,0.16520981788635253,-0.10942620262562308,False
19,supervised,19,0.023674624040722847,0.016188083216547966,0.06889601051807404,0.5143110752105713,0.005,0.00011837312020361423,0.12613547576798334,0.0,0.13463973999023438,0.8011875748845951,False
20,supervised,20,0.021120930090546608,0.015040619298815727,0.0593365840613842,0.6865271329879761,0.0025,5.280232522636652e-05,0.14705116086535983,0.0,0.19382567405700685,-0.13548128395942902,False
21,supervised,21,0.023869240656495094,0.016467027366161346,0.06855753809213638,0.5095062255859375,0.0025,5.967310164123774e-05,0.14759838978449505,0.0,0.10699033737182617,-0.46111052488735366,False
22,supervised,22,0.026122042909264565,0.017833197489380836,0.07657694816589355,0.49619171023368835,0.0025,6.530510727316141e-05,0.0808784822622935,0.0,0.08469612598419189,-0.0632685891869574,False
23,supervised,23,0.022931471467018127,0.016223188489675522,0.06472543627023697,0.628925085067749,0.0025,5.732867866754532e-05,0.0824102885193295,0.0,0.08069655895233155,-0.4173246438314461,False
24,supervised,24,0.0249372236430645,0.01736067421734333,0.07166958600282669,0.5701209306716919,0.0025,6.234305910766125e-05,0.10139729645517137,0.0,0.0639804720878601,0.5387992892609184,False
25,supervised,25,0.021580345928668976,0.015778973698616028,0.05896645039319992,0.4537411034107208,0.0025,5.395086482167244e-05,0.10145044724146525,0.0,0.07027115225791931,0.5028611829623343,False
26,supervised,26,0.023396097123622894,0.016781436279416084,0.06438790261745453,0.641758382320404,0.0025,5.8490242809057234e-05,0.07327237990167405,0.0,0.06001768112182617,-0.5110541468999036,False
27,supervised,27,0.026291845366358757,0.01823762059211731,0.07614389061927795,0.6588979959487915,0.0025,6.572961341589689e-05,0.09565851622157627,0.0,0.06342662572860717,-0.3438083341588865,False
